pago_id,monto,fecha,id_usuario,id_proveedor,id_videojuego
4856,37500,2020-02-16 00:00:00,141,4,533
5030,37500,2021-11-24 00:00:00,121,4,533
5632,37500,2021-05-05 00:00:00,131,4,533
4353,37500,2020-09-04 00:00:00,148,4,533
3941,30000,2020-05-30 00:00:00,99,5,533
5205,30000,2020-05-06 00:00:00,123,5,533
3869,30000,2021-02-04 00:00:00,146,5,533
5221,30000,2020-07-03 00:00:00,118,5,533
5771,13500,2021-01-13 00:00:00,10,1,537
3925,13500,2021-01-18 00:00:00,99,1,537
4424,13500,2020-09-29 00:00:00,81,1,537
4792,13500,2021-08-02 00:00:00,150,1,537
4079,13500,2021-08-24 00:00:00,137,1,537
3914,13500,2021-02-24 00:00:00,127,1,537
3580,13500,2021-01-19 00:00:00,104,1,537
5254,13500,2020-09-30 00:00:00,88,1,537
6122,13500,2021-01-05 00:00:00,140,1,537
5217,13500,2020-10-23 00:00:00,123,1,537
4612,13500,2021-02-06 00:00:00,120,1,537
5933,10800,2020-11-29 00:00:00,46,2,537
4108,10800,2020-03-03 00:00:00,40,2,537
3816,10800,2020-04-05 00:00:00,101,2,537
4787,10800,2020-10-07 00:00:00,64,2,537
5993,10800,2021-05-02 00:00:00,98,2,537
6065,10800,2021-11-23 00:00:00,113,2,537
4027,13500,2021-04-18 00:00:00,89,3,537
4697,13500,2020-01-30 00:00:00,27,3,537
4561,13500,2021-09-30 00:00:00,117,3,537
4706,13500,2020-12-24 00:00:00,133,3,537
4648,13500,2020-05-30 00:00:00,106,3,537
3662,13500,2021-06-05 00:00:00,9,3,537
5085,13500,2021-03-13 00:00:00,82,3,537
5398,13500,2020-05-14 00:00:00,84,3,537
5156,13500,2021-05-03 00:00:00,28,3,537
6189,13500,2021-04-10 00:00:00,130,3,537
3696,13500,2021-11-25 00:00:00,97,3,537
5794,13500,2020-07-18 00:00:00,119,3,537
5501,13500,2021-10-14 00:00:00,91,4,537
5836,13500,2021-11-02 00:00:00,147,4,537
5455,13500,2020-08-13 00:00:00,136,4,537
4399,13500,2021-05-15 00:00:00,23,4,537
3678,17550,2021-12-06 00:00:00,109,5,537
3875,17550,2021-09-30 00:00:00,146,5,537
6245,17550,2021-11-26 00:00:00,95,5,537
4899,17550,2021-05-26 00:00:00,47,5,537
4746,17550,2020-04-12 00:00:00,124,5,537
4170,17550,2020-07-13 00:00:00,112,5,537
5612,17550,2020-06-03 00:00:00,134,5,537
5769,14500,2020-05-05 00:00:00,10,1,538
4077,14500,2020-02-28 00:00:00,137,1,538
5913,14500,2020-08-17 00:00:00,69,1,538
6125,14500,2020-05-08 00:00:00,140,1,538
3557,14500,2020-04-12 00:00:00,145,1,538
3684,14500,2021-04-09 00:00:00,97,1,538
5232,14500,2020-05-09 00:00:00,118,1,538
6068,10150,2021-09-18 00:00:00,113,2,538
3728,10150,2020-07-15 00:00:00,108,2,538
5839,10150,2021-10-07 00:00:00,45,2,538
6004,10150,2020-05-02 00:00:00,98,2,538
3636,10150,2021-01-11 00:00:00,9,2,538
3901,10150,2021-05-25 00:00:00,127,2,538
6337,10150,2020-06-28 00:00:00,76,2,538
5823,14500,2021-07-31 00:00:00,147,4,538
4758,14500,2020-07-17 00:00:00,124,4,538
4046,14500,2020-06-23 00:00:00,96,4,538
5650,14500,2020-06-01 00:00:00,86,4,538
5760,14500,2020-07-28 00:00:00,80,4,538
5532,14500,2020-04-21 00:00:00,38,4,538
5068,14500,2020-10-05 00:00:00,82,5,538
3671,14500,2020-08-11 00:00:00,109,5,538
5116,14500,2020-06-03 00:00:00,28,5,538
5415,14500,2021-06-20 00:00:00,136,5,538
5730,66000,2020-05-27 00:00:00,80,3,545
4671,66000,2021-08-10 00:00:00,142,3,545
3663,66000,2020-12-05 00:00:00,9,3,545
4451,66000,2020-12-05 00:00:00,11,3,545
3997,66000,2020-09-22 00:00:00,77,3,545
6349,66000,2021-06-26 00:00:00,100,3,545
4980,66000,2021-09-09 00:00:00,111,3,545
3812,60000,2021-03-06 00:00:00,107,4,545
4546,60000,2021-07-01 00:00:00,117,4,545
6085,60000,2021-03-30 00:00:00,78,4,545
6026,60000,2021-08-29 00:00:00,138,4,545
5134,60000,2020-11-20 00:00:00,28,4,545
3977,60000,2020-02-28 00:00:00,125,4,545
5814,60000,2020-11-21 00:00:00,30,4,545
5579,60000,2021-01-07 00:00:00,36,4,545
5419,60000,2020-10-16 00:00:00,136,5,545
5069,60000,2021-10-17 00:00:00,82,5,545
4897,60000,2021-05-17 00:00:00,47,5,545
4873,60000,2021-10-04 00:00:00,103,5,545
5316,60000,2020-08-23 00:00:00,32,5,545
4032,60000,2020-05-13 00:00:00,96,5,545
4993,60000,2020-06-08 00:00:00,87,5,545
4847,7500,2020-10-04 00:00:00,141,4,551
3736,7500,2020-08-25 00:00:00,108,4,551
5942,7500,2020-09-01 00:00:00,46,4,551
6362,7500,2021-02-07 00:00:00,100,4,551
5634,7500,2021-06-03 00:00:00,131,4,551
4926,7500,2020-04-13 00:00:00,47,4,551
3846,28050,2021-07-18 00:00:00,146,3,559
4689,28050,2020-08-04 00:00:00,27,3,559
4002,28050,2020-07-11 00:00:00,77,3,559
5222,28050,2021-04-03 00:00:00,118,3,559
4227,28050,2020-05-02 00:00:00,143,3,559
4745,28050,2020-01-13 00:00:00,124,3,559
4389,28050,2020-07-25 00:00:00,23,3,559
5158,28050,2021-05-20 00:00:00,28,3,559
5952,28050,2020-11-01 00:00:00,44,3,559
3948,28050,2020-04-12 00:00:00,125,3,559
4809,28050,2021-07-18 00:00:00,150,3,559
4273,28050,2021-12-01 00:00:00,79,3,559
5405,28050,2021-10-24 00:00:00,84,3,559
5529,25500,2020-11-30 00:00:00,38,4,559
4313,25500,2020-08-24 00:00:00,105,4,559
5872,25500,2021-09-29 00:00:00,45,4,559
5364,25500,2021-01-10 00:00:00,92,4,559
5808,25500,2020-03-30 00:00:00,30,4,559
5006,25500,2021-05-28 00:00:00,87,4,559
5569,25500,2020-09-05 23:00:00,36,4,559
4516,25500,2021-03-10 00:00:00,74,4,559
4630,25500,2020-08-18 00:00:00,106,4,559
4929,25500,2020-05-04 00:00:00,47,4,559
3761,25500,2020-09-15 00:00:00,116,4,559
5630,25500,2021-02-13 00:00:00,131,4,559
6096,25500,2021-10-08 00:00:00,78,4,559
5421,28050,2020-11-05 00:00:00,136,5,559
5324,28050,2020-09-28 00:00:00,32,5,559
6177,28050,2020-02-19 00:00:00,130,5,559
5211,28050,2021-04-24 00:00:00,123,5,559
6209,28050,2020-04-10 00:00:00,135,5,559
4586,28050,2020-06-08 00:00:00,126,5,559
4549,14500,2021-07-11 00:00:00,117,4,565
4515,14500,2021-02-25 00:00:00,74,4,565
5761,14500,2020-03-04 00:00:00,80,4,565
4878,14500,2021-03-25 00:00:00,103,4,565
4252,14500,2020-09-03 00:00:00,143,4,565
4087,14500,2021-02-17 00:00:00,137,4,565
3807,14500,2021-09-18 00:00:00,107,4,565
4682,14500,2021-12-07 00:00:00,142,4,565
4798,38000,2020-04-28 00:00:00,150,1,622
6275,41800,2020-02-20 00:00:00,132,1,622
5699,38000,2021-01-09 00:00:00,139,1,622
3919,38000,2020-08-28 00:00:00,99,1,622
5101,34200,2020-04-27 00:00:00,83,2,622
4411,34200,2021-08-19 00:00:00,110,2,622
5518,37620,2020-09-13 00:00:00,38,2,622
5900,37620,2021-10-22 00:00:00,69,2,622
3642,34200,2020-02-17 00:00:00,9,2,622
6109,37620,2020-05-16 00:00:00,140,2,622
4050,37620,2021-11-29 00:00:00,96,2,622
5846,37620,2020-05-16 00:00:00,45,2,622
3891,37620,2020-04-16 00:00:00,127,2,622
5327,41800,2020-10-06 00:00:00,32,5,622
4604,45980,2020-05-29 00:00:00,120,5,622
3870,45980,2021-10-29 00:00:00,146,5,622
4332,41800,2020-10-23 00:00:00,148,5,622
4970,41800,2021-05-26 00:00:00,111,5,622
5170,45980,2021-11-03 00:00:00,85,5,622
4469,45980,2020-01-25 00:00:00,11,5,622
5014,45980,2021-09-06 00:00:00,121,5,622
6251,45980,2020-11-24 00:00:00,95,5,622
6210,45980,2020-07-01 00:00:00,135,5,622
4268,30800,2021-05-14 00:00:00,79,2,623
5555,30800,2021-01-06 00:00:00,36,2,623
4117,30800,2021-08-28 00:00:00,54,2,623
5926,30800,2021-06-05 00:00:00,46,2,623
5432,30800,2020-01-04 00:00:00,136,2,623
5727,30800,2021-02-20 00:00:00,80,2,623
4909,30800,2020-05-01 00:00:00,47,2,623
5853,30800,2021-05-23 00:00:00,45,2,623
3724,30800,2021-11-06 00:00:00,108,2,623
4618,30800,2021-12-09 00:00:00,120,2,623
5137,30800,2021-04-09 00:00:00,28,2,623
4700,30800,2020-10-15 00:00:00,133,2,623
4408,30800,2020-06-19 00:00:00,110,2,623
4774,30800,2020-06-04 00:00:00,64,2,623
5310,38500,2020-11-30 00:00:00,32,4,623
4757,38500,2020-06-10 00:00:00,124,4,623
4512,38500,2020-03-17 00:00:00,74,4,623
4857,38500,2021-01-01 00:00:00,141,4,623
4457,38500,2021-12-10 00:00:00,11,4,623
4193,38500,2020-04-16 00:00:00,93,4,623
6055,38500,2020-04-12 00:00:00,113,4,623
5500,38500,2020-04-16 00:00:00,91,4,623
4880,38500,2021-08-09 00:00:00,103,4,623
5167,38500,2021-09-29 00:00:00,85,5,623
5212,38500,2021-01-24 00:00:00,123,5,623
5219,38500,2020-04-01 00:00:00,118,5,623
5237,38500,2020-07-28 00:00:00,88,5,623
5448,26500,2020-05-01 00:00:00,136,1,673
5251,26500,2020-01-28 00:00:00,88,1,673
6203,26500,2021-10-30 00:00:00,135,1,673
5039,29150,2021-08-11 00:00:00,121,1,673
3534,29150,2020-12-07 00:00:00,22,1,673
4080,26500,2021-06-30 00:00:00,137,1,673
5086,31800,2020-06-07 00:00:00,82,3,673
6357,34980,2020-03-13 00:00:00,100,3,673
4805,31800,2021-05-10 00:00:00,150,3,673
4325,31800,2020-08-31 00:00:00,41,3,673
3657,34980,2021-09-30 00:00:00,9,3,673
4274,31800,2020-06-04 00:00:00,79,3,673
4487,31800,2020-04-18 00:00:00,74,3,673
5876,34980,2020-08-10 00:00:00,45,3,673
3957,31800,2020-12-29 00:00:00,125,3,673
4642,34980,2021-09-20 00:00:00,106,3,673
5989,26500,2021-08-03 00:00:00,98,4,673
5012,26500,2021-03-04 00:00:00,87,4,673
5716,26500,2020-06-30 00:00:00,139,4,673
6326,29150,2021-08-19 00:00:00,76,4,673
5829,29150,2021-10-14 00:00:00,147,4,673
5345,29150,2021-08-23 00:00:00,13,4,673
4475,37895,2020-05-17 00:00:00,11,5,673
4966,37895,2021-05-07 00:00:00,111,5,673
4587,34450,2021-10-18 00:00:00,126,5,673
5376,37895,2020-09-26 00:00:00,35,5,673
5692,20405,2021-05-06 00:00:00,12,6,673
5965,18550,2020-11-05 00:00:00,44,6,673
6034,18550,2020-07-31 00:00:00,138,6,673
4725,18550,2021-05-21 00:00:00,124,6,673
3507,20405,2020-10-22 00:00:00,102,6,673
6078,20405,2021-08-09 00:00:00,78,6,673
3573,20405,2020-06-20 00:00:00,104,6,673
5919,18550,2020-07-09 00:00:00,144,6,673
5485,20405,2020-05-24 00:00:00,91,6,673
5791,20405,2021-06-09 00:00:00,119,6,673
6127,20405,2021-02-20 00:00:00,140,6,673
4346,18550,2020-09-10 00:00:00,148,6,673
3881,18550,2020-03-21 00:00:00,146,6,673
3797,18550,2021-06-02 00:00:00,107,6,673
4841,18550,2021-10-22 00:00:00,141,6,673
4539,20405,2020-06-24 00:00:00,117,6,673
5144,20405,2021-02-06 00:00:00,28,6,673
4249,18550,2021-08-03 00:00:00,143,6,673
5292,18550,2021-02-19 00:00:00,149,6,673
3603,20405,2020-08-25 00:00:00,115,6,673
5546,18550,2020-08-26 00:00:00,38,6,673
5188,20405,2020-09-04 00:00:00,85,6,673
4137,18550,2021-08-13 00:00:00,54,6,673
5596,18550,2020-04-27 00:00:00,134,6,673
4216,18550,2020-11-19 00:00:00,93,6,673
3838,18550,2020-01-17 00:00:00,101,6,673
5472,20405,2020-08-04 00:00:00,19,6,673
4385,8050,2021-03-14 00:00:00,23,2,730
6108,8050,2020-09-08 00:00:00,140,2,730
4821,8050,2020-10-31 00:00:00,150,2,730
3824,8050,2020-11-28 00:00:00,101,2,730
3987,8050,2021-09-26 00:00:00,77,2,730
5557,8050,2020-07-24 00:00:00,36,2,730
5257,8050,2020-11-15 00:00:00,88,2,730
4255,8050,2021-05-28 00:00:00,79,2,730
4978,8050,2020-01-12 00:00:00,111,3,730
4447,8050,2021-03-30 00:00:00,11,3,730
3659,8050,2021-03-15 00:00:00,9,3,730
4486,8050,2020-04-03 00:00:00,74,3,730
4872,8050,2021-10-05 00:00:00,103,3,730
5045,8050,2020-09-20 00:00:00,121,3,730
4687,8050,2020-06-06 00:00:00,27,3,730
5083,8050,2021-06-18 00:00:00,82,3,730
4420,8050,2020-12-06 00:00:00,81,3,730
4191,11500,2021-08-08 00:00:00,93,4,730
5718,11500,2020-11-08 00:00:00,139,4,730
5229,11500,2021-01-13 00:00:00,118,4,730
3855,11500,2020-04-08 00:00:00,146,4,730
5812,11500,2020-03-29 00:00:00,30,4,730
5941,11500,2021-08-10 00:00:00,46,4,730
5828,11500,2021-09-27 00:00:00,147,4,730
5867,9200,2021-09-20 00:00:00,45,5,730
5417,9200,2021-09-19 00:00:00,136,5,730
4901,9200,2021-05-26 00:00:00,47,5,730
4675,9200,2021-08-05 00:00:00,142,5,730
3669,9200,2020-10-22 00:00:00,109,5,730
4597,9200,2020-03-30 00:00:00,120,5,730
5748,9200,2020-08-24 00:00:00,80,5,730
5315,9200,2021-09-04 00:00:00,32,5,730
5207,9200,2021-08-18 00:00:00,123,5,730
3483,13000,2020-08-24 00:00:00,102,1,732
4789,13000,2021-10-10 00:00:00,150,1,732
6016,13000,2020-12-30 00:00:00,138,1,732
5450,13000,2020-06-06 00:00:00,136,1,732
5252,13000,2021-06-25 00:00:00,88,1,732
5708,13000,2021-01-05 00:00:00,139,1,732
4574,10000,2020-01-08 00:00:00,126,2,732
5842,10000,2021-07-23 00:00:00,45,2,732
5563,10000,2020-11-14 00:00:00,36,2,732
3820,10000,2020-02-19 00:00:00,101,2,732
3713,10000,2020-09-02 00:00:00,97,2,732
6000,10000,2020-01-05 00:00:00,98,2,732
5198,10000,2021-03-13 00:00:00,85,2,732
5099,10000,2021-04-24 00:00:00,83,2,732
5000,10000,2021-08-09 00:00:00,87,2,732
4254,10000,2021-07-05 00:00:00,79,2,732
4554,10000,2021-08-19 00:00:00,117,4,732
5894,10000,2021-08-18 00:00:00,69,4,732
5226,10000,2020-07-01 00:00:00,118,4,732
3800,10000,2020-06-24 00:00:00,107,4,732
4177,11000,2021-03-31 00:00:00,112,5,732
3937,11000,2020-11-07 00:00:00,99,5,732
6256,11000,2020-09-14 00:00:00,95,5,732
4891,11000,2021-03-09 00:00:00,47,5,732
5522,6500,2021-07-27 00:00:00,38,1,733
4065,6500,2020-05-27 00:00:00,96,1,733
3922,6500,2020-10-07 00:00:00,99,1,733
3531,6500,2020-02-07 00:00:00,22,1,733
5283,6500,2020-04-10 00:00:00,149,1,733
6295,6500,2020-02-26 00:00:00,94,1,733
6045,7150,2021-06-17 00:00:00,113,1,733
4075,6500,2020-09-11 00:00:00,137,1,733
4905,4000,2021-01-02 00:00:00,47,2,733
3858,4000,2021-04-14 00:00:00,146,2,733
3814,4400,2020-06-06 00:00:00,101,2,733
4617,4400,2021-06-13 00:00:00,120,2,733
4112,4400,2020-12-13 00:00:00,54,2,733
5898,4400,2020-01-28 00:00:00,69,2,733
4258,4400,2021-01-31 00:00:00,79,2,733
4707,4000,2020-07-21 00:00:00,133,3,733
4971,4400,2021-04-28 00:00:00,111,3,733
4869,4400,2021-10-14 00:00:00,103,3,733
4802,4400,2020-12-18 00:00:00,150,3,733
4646,4400,2020-07-17 00:00:00,106,3,733
4564,4000,2020-06-02 00:00:00,117,3,733
3619,4400,2020-03-14 00:00:00,115,3,733
5160,4400,2021-11-09 00:00:00,28,3,733
3954,4400,2020-12-26 00:00:00,125,3,733
5949,4000,2021-07-11 00:00:00,44,3,733
5111,4400,2021-11-13 00:00:00,83,3,733
4494,4400,2021-12-08 00:00:00,74,3,733
5652,5500,2020-10-12 00:00:00,86,4,733
5312,5000,2021-09-21 00:00:00,32,4,733
3628,5000,2020-09-10 00:00:00,122,4,733
6328,5000,2021-12-06 00:00:00,76,4,733
4438,5000,2020-08-11 00:00:00,81,4,733
6271,5500,2021-06-26 00:00:00,132,4,733
5585,4950,2020-04-30 00:00:00,36,5,733
5860,4950,2021-04-03 00:00:00,45,5,733
5754,4500,2021-06-21 00:00:00,80,5,733
5375,4950,2020-05-14 00:00:00,35,5,733
6142,4500,2021-08-01 00:00:00,129,5,733
3909,21000,2021-06-27 00:00:00,127,1,866
5255,21000,2021-07-08 00:00:00,88,1,866
4433,21000,2020-06-09 00:00:00,81,1,866
4152,21000,2021-08-08 00:00:00,54,1,866
6282,21000,2021-10-10 00:00:00,132,1,866
4794,21000,2021-01-31 00:00:00,150,1,866
6261,21000,2021-04-17 00:00:00,95,1,866
6009,21000,2020-06-07 00:00:00,138,1,866
3559,21000,2021-01-26 00:00:00,145,1,866
5284,11550,2020-08-18 00:00:00,149,1,960
4951,11550,2020-02-04 00:00:00,128,1,960
4427,11550,2021-01-11 00:00:00,81,1,960
4720,11550,2020-09-22 00:00:00,133,1,960
5909,11550,2021-04-13 00:00:00,69,1,960
5702,11550,2021-04-26 00:00:00,139,1,960
4793,11550,2021-06-29 00:00:00,150,1,960
6284,11550,2020-10-13 00:00:00,132,1,960
6103,10500,2020-06-19 00:00:00,140,2,960
4782,10500,2021-05-24 00:00:00,64,2,960
5820,10500,2021-02-28 00:00:00,147,2,960
6181,10500,2020-10-03 00:00:00,130,2,960
5999,10500,2020-10-26 00:00:00,98,2,960
4379,10500,2021-01-14 00:00:00,23,2,960
3864,10500,2021-11-08 00:00:00,146,2,960
5653,10500,2021-09-21 00:00:00,86,2,960
3825,10500,2020-05-14 00:00:00,101,2,960
5620,12600,2020-07-14 00:00:00,134,3,960
3958,12600,2021-05-14 00:00:00,125,3,960
3686,12600,2021-02-25 00:00:00,97,3,960
4452,12600,2021-06-20 00:00:00,11,3,960
6347,12600,2020-01-25 00:00:00,100,3,960
3615,12600,2020-05-28 00:00:00,115,3,960
3545,12600,2020-03-31 00:00:00,145,3,960
4672,12600,2021-03-07 00:00:00,142,3,960
4739,12600,2020-07-01 00:00:00,124,3,960
5194,10500,2021-01-20 00:00:00,85,4,960
3746,10500,2021-11-15 00:00:00,108,4,960
4009,10500,2020-03-27 00:00:00,89,4,960
6291,10500,2021-08-10 00:00:00,94,4,960
5011,10500,2020-02-23 00:00:00,87,4,960
5535,10500,2020-07-25 00:00:00,38,4,960
6152,10500,2020-08-27 00:00:00,129,4,960
5355,10500,2020-05-03 00:00:00,92,4,960
5027,10500,2020-07-30 00:00:00,121,4,960
5242,9450,2021-04-09 00:00:00,88,5,960
3981,9450,2021-10-13 00:00:00,77,5,960
4588,9450,2021-11-06 00:00:00,126,5,960
3537,9450,2021-10-15 00:00:00,22,5,960
5418,9450,2020-02-12 00:00:00,136,5,960
5061,9450,2020-02-15 00:00:00,82,5,960
4894,9450,2020-01-11 00:00:00,47,5,960
6211,9450,2020-12-25 00:00:00,135,5,960
5865,9450,2020-01-04 00:00:00,45,5,960
3675,9450,2020-08-03 00:00:00,109,5,960
4679,15500,2021-05-27 00:00:00,142,6,974
5231,15500,2020-12-31 00:00:00,118,6,974
3885,15500,2021-10-16 00:00:00,146,6,974
5881,15500,2021-04-14 00:00:00,45,6,974
5545,15500,2021-02-02 00:00:00,38,6,974
6236,15500,2021-11-27 00:00:00,135,6,974
6321,15500,2021-09-22 00:00:00,76,6,974
5467,15500,2021-04-16 00:00:00,19,6,974
4369,15500,2020-07-17 00:00:00,23,6,974
3506,15500,2021-07-17 00:00:00,102,6,974
4632,15500,2020-06-24 00:00:00,106,6,974
3966,15500,2021-04-19 00:00:00,125,6,974
3833,15500,2021-02-09 00:00:00,101,6,974
5143,15500,2021-06-23 00:00:00,28,6,974
5299,15500,2020-08-23 00:00:00,149,6,974
5394,15500,2021-02-04 00:00:00,35,6,974
4248,15500,2021-12-06 00:00:00,143,6,974
5693,15500,2021-06-22 00:00:00,12,6,974
5592,15500,2020-03-18 00:00:00,36,6,974
5178,15500,2021-07-08 00:00:00,85,6,974
4520,15500,2021-08-14 00:00:00,74,6,974
4220,15500,2020-08-05 00:00:00,93,6,974
4734,15500,2021-10-09 00:00:00,124,6,974
6043,15500,2020-07-30 00:00:00,138,6,974
4832,15500,2021-05-01 00:00:00,150,6,974
6073,15500,2020-02-02 00:00:00,78,6,974
4291,15500,2021-01-03 00:00:00,79,6,974
4987,15500,2020-10-08 00:00:00,111,6,974
4538,15500,2020-11-16 00:00:00,117,6,974
3596,15500,2021-09-03 00:00:00,115,6,974
4140,15500,2020-03-03 00:00:00,54,6,974
4104,31150,2020-08-04 00:00:00,40,1,979
3552,31150,2021-02-07 00:00:00,145,1,979
3921,31150,2021-07-16 00:00:00,99,1,979
6136,31150,2021-06-25 00:00:00,129,1,979
4155,31150,2021-06-18 00:00:00,112,1,979
4941,31150,2020-02-22 00:00:00,128,1,979
6273,31150,2020-04-28 00:00:00,132,1,979
6021,31150,2020-08-18 00:00:00,138,1,979
5253,31150,2021-06-08 00:00:00,88,1,979
3685,31150,2020-03-27 00:00:00,97,1,979
4073,31150,2020-07-23 00:00:00,137,1,979
4649,31150,2020-12-07 00:00:00,142,1,979
5903,48950,2020-08-20 00:00:00,69,2,979
6005,48950,2020-02-19 00:00:00,98,2,979
4780,48950,2021-08-19 00:00:00,64,2,979
4118,48950,2020-05-14 00:00:00,54,2,979
3859,48950,2020-12-23 00:00:00,146,2,979
4819,48950,2021-11-16 00:00:00,150,2,979
5723,48950,2020-04-10 00:00:00,80,2,979
6333,48950,2021-09-22 00:00:00,76,2,979
5673,44500,2021-11-06 00:00:00,12,4,979
6233,44500,2020-12-28 00:00:00,135,4,979
4195,44500,2020-10-20 00:00:00,93,4,979
3754,44500,2020-07-30 00:00:00,116,4,979
5504,44500,2021-06-08 00:00:00,91,4,979
5135,44500,2020-09-11 00:00:00,28,4,979
4889,44500,2020-08-02 00:00:00,103,4,979
4034,53400,2020-10-25 00:00:00,96,5,979
4605,53400,2021-04-10 00:00:00,120,5,979
5169,53400,2021-10-13 00:00:00,85,5,979
5016,53400,2021-12-09 00:00:00,121,5,979
3668,53400,2020-01-14 00:00:00,109,5,979
5343,55500,2021-02-22 00:00:00,13,4,1009
5893,55500,2020-10-30 00:00:00,69,4,1009
5007,55500,2021-01-05 00:00:00,87,4,1009
5365,55500,2021-03-05 00:00:00,92,4,1009
3517,55500,2020-04-08 00:00:00,102,4,1009
4204,55500,2020-07-30 00:00:00,93,4,1009
5697,12950,2021-07-21 00:00:00,139,1,1011
6013,12950,2021-06-02 00:00:00,138,1,1011
6302,12950,2020-07-18 00:00:00,94,1,1011
6196,12950,2021-08-08 00:00:00,135,1,1011
3555,12950,2020-09-11 00:00:00,145,1,1011
4018,12950,2020-02-27 00:00:00,89,1,1011
5766,12950,2020-07-14 00:00:00,10,1,1011
5233,12950,2021-01-17 00:00:00,118,1,1011
4375,18500,2020-07-26 00:00:00,23,2,1011
4817,18500,2021-01-19 00:00:00,150,2,1011
5558,18500,2021-01-22 00:00:00,36,2,1011
3984,18500,2021-05-17 00:00:00,77,2,1011
5997,18500,2020-10-02 00:00:00,98,2,1011
4113,18500,2021-08-20 00:00:00,54,2,1011
4265,18500,2021-12-07 00:00:00,79,2,1011
4058,18500,2021-02-27 00:00:00,96,2,1011
5724,18500,2021-04-13 00:00:00,80,2,1011
3813,18500,2020-01-04 00:00:00,101,2,1011
5852,18500,2020-03-29 00:00:00,45,2,1011
4979,22200,2020-06-08 00:00:00,111,3,1011
5793,22200,2020-02-09 00:00:00,119,3,1011
5082,22200,2021-05-01 00:00:00,82,3,1011
4670,22200,2021-12-11 00:00:00,142,3,1011
4443,22200,2021-07-17 00:00:00,11,3,1011
3960,22200,2021-05-25 00:00:00,125,3,1011
3660,22200,2020-12-17 00:00:00,9,3,1011
6344,22200,2020-08-04 00:00:00,100,3,1011
5457,18500,2020-04-14 00:00:00,136,4,1011
6051,18500,2020-03-16 00:00:00,113,4,1011
3739,18500,2021-03-20 00:00:00,108,4,1011
3803,18500,2020-09-09 00:00:00,107,4,1011
6148,18500,2020-01-22 00:00:00,129,4,1011
5495,18500,2020-09-21 00:00:00,91,4,1011
5534,18500,2021-02-07 00:00:00,38,4,1011
4314,18500,2021-04-15 00:00:00,105,4,1011
5363,18500,2020-08-08 00:00:00,92,4,1011
5311,18500,2020-08-11 00:00:00,32,4,1011
5827,18500,2021-01-29 00:00:00,147,4,1011
5123,18500,2021-05-29 00:00:00,28,4,1011
4753,14800,2021-08-16 00:00:00,124,5,1011
4903,14800,2021-11-05 00:00:00,47,5,1011
6242,14800,2020-08-20 00:00:00,95,5,1011
5377,14800,2020-01-28 00:00:00,35,5,1011
3938,14800,2020-11-01 00:00:00,99,5,1011
4432,22400,2020-08-14 00:00:00,81,1,1020
3558,22400,2020-01-05 00:00:00,145,1,1020
6182,22400,2020-11-03 00:00:00,130,1,1020
5370,22400,2020-05-18 00:00:00,35,1,1020
4946,22400,2021-12-08 00:00:00,128,1,1020
3609,22400,2020-02-22 00:00:00,115,1,1020
4156,22400,2021-08-27 00:00:00,112,1,1020
4154,22400,2020-07-26 00:00:00,54,1,1020
5264,30800,2021-01-29 00:00:00,88,2,1020
4372,30800,2021-03-02 00:00:00,23,2,1020
4055,30800,2020-10-16 00:00:00,96,2,1020
3714,30800,2021-11-29 00:00:00,97,2,1020
5932,30800,2021-01-13 00:00:00,46,2,1020
3900,30800,2021-11-16 00:00:00,127,2,1020
4576,30800,2021-09-17 00:00:00,126,2,1020
3861,30800,2021-05-11 00:00:00,146,2,1020
4402,19600,2020-09-26 00:00:00,110,3,1020
4742,19600,2021-12-02 00:00:00,124,3,1020
4686,19600,2020-06-13 00:00:00,27,3,1020
5336,19600,2021-10-01 00:00:00,32,3,1020
5115,19600,2020-10-07 00:00:00,83,3,1020
5551,19600,2020-12-09 00:00:00,38,3,1020
4496,19600,2021-10-31 00:00:00,74,3,1020
4562,19600,2021-06-10 00:00:00,117,3,1020
4931,28000,2021-04-24 00:00:00,47,4,1020
5775,28000,2021-09-14 00:00:00,10,4,1020
4466,28000,2020-01-11 00:00:00,11,4,1020
5031,28000,2020-07-27 00:00:00,121,4,1020
5863,22400,2020-11-26 00:00:00,45,5,1020
4608,22400,2020-08-04 00:00:00,120,5,1020
3666,22400,2021-07-05 00:00:00,109,5,1020
6206,22400,2020-04-05 00:00:00,135,5,1020
4334,22400,2020-10-23 00:00:00,148,5,1020
5487,18500,2020-03-07 00:00:00,91,6,1026
5745,18500,2021-03-26 00:00:00,80,6,1026
5589,18500,2020-04-09 00:00:00,36,6,1026
5459,18500,2021-08-26 00:00:00,136,6,1026
3972,18500,2021-06-24 00:00:00,125,6,1026
4526,18500,2021-04-04 00:00:00,74,6,1026
5540,18500,2020-08-14 00:00:00,38,6,1026
6081,18500,2021-12-09 00:00:00,78,6,1026
6036,18500,2021-01-28 00:00:00,138,6,1026
4250,18500,2021-09-29 00:00:00,143,6,1026
4842,18500,2020-02-13 00:00:00,141,6,1026
3882,18500,2021-10-16 00:00:00,146,6,1026
5691,18500,2021-05-22 00:00:00,12,6,1026
5971,18500,2021-05-07 00:00:00,44,6,1026
4838,18500,2021-02-21 00:00:00,150,6,1026
3599,18500,2020-06-15 00:00:00,115,6,1026
