,id_usuario,id_videojuego,fecha v,cantidad,veredicto,titulo,texto
1006,79,73,2021-09-15 00:00:00,0.5,,,
1007,79,74,2020-06-19 00:00:00,614.0,negativo,Muy Malo,Perder mi tiempo en este juego fue la peor idea que he tenido en estos últimos días
1008,79,74,2020-07-03 00:00:00,20.5,,,
1009,79,109,2020-10-06 00:00:00,1.25,,,
1010,79,116,2021-09-18 00:00:00,48.0,,,
1011,79,124,2021-01-29 00:00:00,3.0,,,
1012,79,126,2020-08-20 00:00:00,46.0,,,
1013,79,127,2021-06-25 00:00:00,0.0,,,
1014,79,231,2021-01-30 00:00:00,48.0,,,
1015,79,233,2020-08-04 00:00:00,5.0,,,
1016,79,239,2021-10-24 00:00:00,597.0,negativo,Se podrá solicitar la devolución del tiempo perdido en este juego?,Terriblemente malo
1017,79,239,2021-11-07 00:00:00,39.0,,,
1018,79,343,2021-12-09 00:00:00,0.5,,,
1019,79,427,2021-01-18 00:00:00,3.25,,,
1020,79,472,2021-03-22 00:00:00,4.75,,,
1021,79,500,2020-06-14 00:00:00,1.0,,,
1022,79,559,2021-12-31 00:00:00,1.0,,,
1023,79,623,2021-06-13 00:00:00,0.0,,,
1024,79,673,2020-07-04 00:00:00,48.0,,,
1025,79,730,2021-06-27 00:00:00,32.0,,,
1026,79,732,2021-08-04 00:00:00,3.0,,,
1027,79,733,2021-03-02 00:00:00,1.5,,,
1028,79,974,2021-02-02 00:00:00,1.75,,,
1029,79,1011,2022-01-06 00:00:00,0.0,,,
1030,79,1029,2020-12-15 00:00:00,3.5,,,
1031,79,1262,2020-05-10 00:00:00,1.0,,,
1032,79,1266,2021-09-29 00:00:00,32.0,,,
1033,79,1331,2020-06-13 00:00:00,2.0,,,
1034,79,1372,2021-09-12 00:00:00,32.0,,,
1035,79,1802,2020-06-12 00:00:00,10.0,,,
1036,79,1871,2021-01-07 00:00:00,2.25,,,
1037,79,1887,2021-11-04 00:00:00,3.0,,,
1038,79,1942,2020-06-29 00:00:00,75.0,,,
1039,79,1970,2021-10-14 00:00:00,3.25,,,
1040,79,1985,2021-06-29 00:00:00,3.75,,,
1041,79,2993,2020-06-30 00:00:00,5.0,,,
1042,79,3025,2021-12-17 00:00:00,10.0,,,
1043,79,7342,2021-08-05 00:00:00,0.5,,,
1044,79,7344,2020-08-24 00:00:00,0.5,,,
1045,79,8173,2020-10-22 00:00:00,2.0,,,
1046,79,12517,2021-06-26 00:00:00,52.0,,,
1047,79,14593,2020-08-23 00:00:00,10.0,,,
1048,79,19560,2020-12-05 00:00:00,80.25,,,
1049,79,26758,2021-12-03 00:00:00,19.0,,,
1050,80,16,2020-03-15 00:00:00,3.25,,,
1051,80,20,2021-06-01 00:00:00,2.5,,,
1052,80,21,2021-11-12 00:00:00,1.25,,,
1053,80,37,2020-07-27 00:00:00,24.0,,,
1054,80,40,2021-11-08 00:00:00,4.5,,,
1055,80,71,2021-08-31 00:00:00,0.25,,,
1056,80,72,2020-09-23 00:00:00,0.0,,,
1057,80,73,2020-12-11 00:00:00,0.5,,,
1058,80,74,2021-03-15 00:00:00,110.0,negativo,Y pensar que me perdí la boda de mi hija por este juego,Perder mi tiempo en este juego fue la peor idea que he tenido en estos últimos días
1059,80,74,2021-03-29 00:00:00,19.0,,,
1060,80,75,2020-07-11 00:00:00,2.25,,,
1061,80,76,2020-08-17 00:00:00,36.5,,,
1062,80,116,2020-04-07 00:00:00,3.5,,,
1063,80,124,2021-10-17 00:00:00,2.25,,,
1064,80,127,2021-03-22 00:00:00,48.0,,,
1065,80,128,2020-08-25 00:00:00,2.25,,,
1066,80,231,2020-02-07 00:00:00,16.0,,,
1067,80,233,2021-09-09 00:00:00,4.0,,,
1068,80,343,2021-03-09 00:00:00,3.5,,,
1069,80,358,2021-06-28 00:00:00,32.0,,,
1070,80,375,2020-12-12 00:00:00,45.5,,,
1071,80,427,2020-06-20 00:00:00,3.0,,,
1072,80,472,2021-06-09 00:00:00,16.0,,,
1073,80,529,2020-12-19 00:00:00,16.0,,,
1074,80,538,2020-08-27 00:00:00,80.25,,,
1075,80,545,2020-06-26 00:00:00,16.0,,,
1076,80,565,2020-04-03 00:00:00,2.5,,,
1077,80,623,2021-03-22 00:00:00,0.0,,,
1078,80,730,2020-09-23 00:00:00,2.75,,,
1079,80,733,2021-07-21 00:00:00,2.5,,,
1080,80,979,2020-05-10 00:00:00,0.75,,,
1081,80,1011,2021-05-13 00:00:00,4.5,,,
1082,80,1026,2021-04-25 00:00:00,60.0,,,
1083,80,1164,2020-03-22 00:00:00,16.0,,,
1084,80,1262,2021-05-19 00:00:00,3.0,,,
1085,80,1266,2021-10-24 00:00:00,1.5,,,
1086,80,1331,2021-11-12 00:00:00,1.25,,,
1087,80,1352,2020-06-17 00:00:00,48.0,,,
1088,80,1384,2021-07-08 00:00:00,19.5,,,
1089,80,1802,2020-06-17 00:00:00,0.75,,,
1090,80,1871,2020-08-05 00:00:00,75.0,,,
1091,80,1887,2021-06-15 00:00:00,4.0,,,
1092,80,1942,2020-06-26 00:00:00,100.0,,,
1093,80,2155,2022-01-03 00:00:00,3.0,,,
1094,80,2993,2020-02-04 00:00:00,1.5,,,
1095,80,3025,2021-05-24 00:00:00,16.0,,,
1096,80,7323,2020-09-15 00:00:00,0.25,,,
1097,80,7344,2021-05-23 00:00:00,0.0,,,
1098,80,9630,2020-09-24 00:00:00,9.5,,,
1099,80,11198,2021-06-27 00:00:00,4.25,,,
1100,80,11208,2020-07-29 00:00:00,43.5,,,
1101,80,12517,2021-07-26 00:00:00,4.25,,,
1102,80,26758,2021-08-01 00:00:00,30.0,,,
1103,81,38,2021-04-30 00:00:00,1.5,,,
1104,81,40,2021-08-13 00:00:00,2.25,,,
1105,81,59,2021-11-05 00:00:00,80.25,,,
1106,81,72,2020-10-12 00:00:00,1.0,,,
1107,81,121,2021-12-26 00:00:00,52.0,,,
1108,81,128,2020-06-08 00:00:00,24.0,,,
1109,81,231,2021-11-02 00:00:00,3.75,,,
1110,81,239,2021-04-12 00:00:00,19.0,,,
1111,81,478,2021-12-10 00:00:00,4.5,,,
1112,81,529,2021-10-23 00:00:00,1.0,,,
1113,81,537,2020-10-29 00:00:00,2.5,,,
1114,81,730,2021-01-05 00:00:00,4.5,,,
1115,81,733,2020-09-10 00:00:00,80.25,,,
1116,81,866,2020-07-09 00:00:00,3.75,,,
1117,81,960,2021-02-10 00:00:00,1.0,,,
1118,81,1020,2020-09-13 00:00:00,10.0,,,
1119,81,1164,2020-10-15 00:00:00,3.25,,,
1120,81,1802,2020-07-23 00:00:00,3.5,,,
1121,81,1887,2021-06-15 00:00:00,4.75,,,
1122,81,1970,2021-07-01 00:00:00,1.0,,,
1123,81,2993,2021-04-30 00:00:00,4.5,,,
1124,81,7323,2021-11-30 00:00:00,0.75,,,
1125,81,17000,2020-11-23 00:00:00,9.5,,,
1127,82,15,2021-07-20 00:00:00,75.0,,,
1128,82,16,2020-10-24 00:00:00,52.0,,,
1129,82,21,2021-05-29 00:00:00,5.0,,,
1130,82,38,2021-02-05 00:00:00,0.75,,,
1131,82,40,2020-07-07 00:00:00,80.25,,,
1132,82,59,2020-12-05 00:00:00,5.0,,,
1133,82,71,2020-09-15 00:00:00,0.0,,,
1134,82,72,2020-06-04 00:00:00,32.0,,,
1135,82,75,2020-09-17 00:00:00,4.0,,,
1136,82,127,2020-07-07 00:00:00,3.0,,,
1137,82,128,2021-09-17 00:00:00,4.0,,,
1138,82,231,2021-03-27 00:00:00,75.0,,,
1139,82,343,2021-10-07 00:00:00,4.5,,,
1140,82,478,2021-01-23 00:00:00,1.0,,,
1141,82,501,2021-03-01 00:00:00,3.25,,,
1142,82,529,2020-05-08 00:00:00,0.5,,,
1143,82,537,2021-04-12 00:00:00,4.25,,,
1144,82,538,2020-11-04 00:00:00,2.25,,,
1145,82,545,2021-11-16 00:00:00,2.25,,,
1146,82,549,2020-11-03 00:00:00,37.5,,,
1147,82,673,2020-07-07 00:00:00,100.0,,,
1148,82,730,2021-07-18 00:00:00,2.5,,,
1149,82,960,2020-03-16 00:00:00,0.5,,,
1150,82,1011,2021-05-31 00:00:00,1.0,,,
1151,82,1262,2020-03-22 00:00:00,3.0,,,
1152,82,1331,2020-05-22 00:00:00,3.25,,,
1153,82,1372,2021-03-30 00:00:00,60.0,,,
1154,82,1871,2021-04-22 00:00:00,16.0,,,
1155,82,1942,2020-07-04 00:00:00,24.0,,,
1156,82,1970,2020-10-29 00:00:00,10.0,,,
1157,82,2155,2020-02-12 00:00:00,1.0,,,
1158,82,3025,2021-08-08 00:00:00,3.0,,,
1159,82,7351,2020-06-24 00:00:00,1.75,,,
1160,82,8173,2020-09-11 00:00:00,60.0,,,
1161,82,14593,2020-07-21 00:00:00,2.0,,,
1162,82,19560,2021-06-21 00:00:00,0.0,,,
1164,83,15,2021-02-04 00:00:00,32.0,,,
1165,83,21,2020-07-21 00:00:00,32.0,,,
1166,83,39,2020-04-04 00:00:00,3.0,,,
1167,83,40,2020-08-10 00:00:00,1.0,,,
1168,83,72,2020-04-30 00:00:00,75.0,,,
1169,83,116,2021-04-16 00:00:00,1.5,,,
1170,83,124,2021-03-01 00:00:00,24.0,,,
1171,83,126,2020-12-21 00:00:00,13.0,,,
1172,83,127,2021-07-16 00:00:00,1.25,,,
1173,83,343,2021-08-09 00:00:00,48.0,,,
1174,83,472,2021-03-15 00:00:00,2.0,,,
1175,83,500,2022-01-04 00:00:00,2.5,,,
1176,83,501,2020-06-06 00:00:00,24.0,,,
1177,83,529,2021-05-25 00:00:00,32.0,,,
1178,83,622,2020-05-27 00:00:00,4.75,,,
1179,83,731,2020-11-08 00:00:00,30.0,,,
1180,83,732,2021-05-24 00:00:00,0.0,,,
1181,83,733,2021-12-13 00:00:00,2.75,,,
1182,83,1020,2020-11-06 00:00:00,2.5,,,
1183,83,1262,2020-12-08 00:00:00,1.75,,,
1184,83,1266,2021-03-03 00:00:00,3.25,,,
1185,83,1372,2021-03-13 00:00:00,1.0,,,
1186,83,1942,2020-04-27 00:00:00,4.25,,,
1187,83,2993,2020-04-18 00:00:00,0.0,,,
1188,83,3025,2021-02-27 00:00:00,100.0,,,
1189,83,9730,2021-01-06 00:00:00,27.0,,,
1190,83,11133,2021-01-29 00:00:00,3.5,,,
1191,83,11198,2021-03-10 00:00:00,4.25,,,
1192,83,25076,2021-01-06 00:00:00,1.5,,,
1194,84,15,2020-06-04 00:00:00,32.0,,,
1195,84,40,2021-04-04 00:00:00,10.0,,,
1196,84,73,2020-04-22 00:00:00,2.75,,,
1197,84,113,2021-06-19 00:00:00,48.0,,,
1198,84,128,2021-02-13 00:00:00,10.0,,,
1199,84,537,2020-06-13 00:00:00,4.5,,,
1200,84,559,2021-11-23 00:00:00,1.5,,,
1201,84,1262,2020-02-10 00:00:00,3.0,,,
1202,84,1331,2020-06-20 00:00:00,0.5,,,
1203,84,1871,2020-09-13 00:00:00,48.0,,,
1204,84,1970,2020-04-07 00:00:00,1.25,,,
1205,84,7323,2021-06-25 00:00:00,4.25,,,
1206,84,7344,2021-07-16 00:00:00,0.0,,,
1207,84,7351,2020-11-22 00:00:00,10.0,,,
1208,84,7599,2021-04-12 00:00:00,32.0,,,
1209,84,8173,2021-01-18 00:00:00,3.0,,,
1210,84,9730,2020-05-19 00:00:00,13.5,,,
1212,85,37,2020-03-26 00:00:00,60.0,,,
1213,85,39,2021-04-16 00:00:00,4.75,,,
1214,85,40,2021-06-29 00:00:00,16.0,,,
1215,85,72,2020-10-28 00:00:00,10.0,,,
1216,85,116,2020-10-02 00:00:00,0.0,,,
1217,85,128,2020-09-14 00:00:00,0.0,,,
1218,85,230,2021-03-22 00:00:00,3.5,,,
1219,85,247,2021-09-27 00:00:00,3.25,,,
1220,85,358,2021-07-23 00:00:00,1.75,,,
1221,85,375,2020-09-20 00:00:00,18.0,,,
1222,85,427,2020-11-06 00:00:00,3.75,,,
1223,85,501,2021-02-03 00:00:00,24.0,,,
1224,85,622,2021-12-03 00:00:00,1.0,,,
1225,85,623,2021-10-29 00:00:00,80.25,,,
1226,85,673,2020-10-04 00:00:00,4.0,,,
1227,85,731,2021-02-13 00:00:00,35.0,,,
1228,85,732,2021-04-12 00:00:00,3.25,,,
1229,85,960,2021-02-19 00:00:00,0.0,,,
1230,85,974,2021-08-07 00:00:00,48.0,,,
1231,85,979,2021-11-12 00:00:00,1.75,,,
1232,85,1026,2021-04-12 00:00:00,4.25,,,
1233,85,1262,2020-02-24 00:00:00,10.0,,,
1234,85,1331,2021-11-28 00:00:00,3.0,,,
1235,85,1352,2020-08-31 00:00:00,1.0,,,
1236,85,1802,2020-10-28 00:00:00,0.0,,,
1237,85,1871,2021-11-25 00:00:00,60.0,,,
1238,85,1942,2020-12-07 00:00:00,1.0,,,
1239,85,7342,2021-06-23 00:00:00,2.5,,,
1240,85,7344,2020-12-27 00:00:00,1.5,,,
1241,85,7346,2020-02-01 00:00:00,4.25,,,
1242,85,7351,2020-12-07 00:00:00,0.25,,,
1243,85,7599,2021-02-06 00:00:00,3.75,,,
1244,85,8173,2020-08-15 00:00:00,1.5,,,
1245,85,11198,2021-03-27 00:00:00,0.5,,,
1246,85,11208,2020-07-28 00:00:00,43.5,,,
1247,85,12517,2021-06-18 00:00:00,2.25,,,
1248,85,14593,2021-06-07 00:00:00,0.5,,,
1250,86,18,2021-01-20 00:00:00,27.0,,,
1251,86,39,2021-09-29 00:00:00,1.0,,,
1252,86,40,2020-06-30 00:00:00,1.0,,,
1253,86,73,2020-06-07 00:00:00,4.75,,,
1254,86,124,2020-07-04 00:00:00,1.75,,,
1255,86,127,2021-02-05 00:00:00,5.0,,,
1256,86,247,2021-12-13 00:00:00,1.75,,,
1257,86,538,2020-07-01 00:00:00,60.0,,,
1258,86,733,2020-11-11 00:00:00,52.0,,,
1259,86,960,2021-10-21 00:00:00,1.25,,,
1260,86,1074,2021-05-19 00:00:00,11.0,,,
1261,86,1121,2021-11-10 00:00:00,2.25,,,
1262,86,1384,2020-06-11 00:00:00,26.5,,,
1263,86,1871,2020-03-27 00:00:00,3.0,,,
1264,86,1887,2020-10-13 00:00:00,24.0,,,
1265,86,1985,2021-09-10 00:00:00,80.25,,,
1266,86,2155,2020-03-18 00:00:00,100.0,,,
1267,86,11133,2020-12-02 00:00:00,0.75,,,
1268,86,12517,2020-04-06 00:00:00,48.0,,,
1269,86,14593,2020-11-21 00:00:00,3.5,,,
1271,87,39,2020-09-22 00:00:00,0.0,,,
1272,87,59,2020-09-18 00:00:00,3.25,,,
1273,87,116,2020-05-29 00:00:00,0.25,,,
1274,87,233,2021-04-15 00:00:00,1.0,,,
1275,87,343,2021-05-19 00:00:00,5.0,,,
1276,87,427,2020-02-29 00:00:00,60.0,,,
1277,87,434,2021-04-04 00:00:00,4.25,,,
1278,87,501,2021-12-31 00:00:00,2.75,,,
1279,87,529,2020-05-09 00:00:00,75.0,,,
1280,87,545,2020-07-08 00:00:00,1.5,,,
1281,87,559,2021-06-27 00:00:00,75.0,,,
1282,87,673,2021-04-03 00:00:00,2.25,,,
1283,87,732,2021-09-08 00:00:00,1.0,,,
1284,87,960,2020-03-24 00:00:00,60.0,,,
1285,87,1009,2021-02-04 00:00:00,90.0,,,
1286,87,1068,2021-07-26 00:00:00,520.0,negativo,No entiendo por qué no regalan este juego,Muy malo
1287,87,1068,2021-08-09 00:00:00,9.5,,,
1288,87,1372,2020-03-20 00:00:00,0.0,,,
1289,87,6801,2020-08-12 00:00:00,90.0,,,
1290,87,7342,2021-11-01 00:00:00,4.25,,,
1291,87,7346,2021-02-02 00:00:00,1.0,,,
1292,87,7599,2021-06-28 00:00:00,5.0,,,
1293,87,8173,2020-09-27 00:00:00,3.75,,,
1294,87,11198,2021-01-28 00:00:00,4.25,,,
1295,87,12517,2022-01-02 00:00:00,0.5,,,
1296,87,14593,2021-10-06 00:00:00,90.0,,,
1297,88,15,2020-11-17 00:00:00,4.0,,,
1298,88,16,2020-08-25 00:00:00,0.75,,,
1299,88,21,2020-10-11 00:00:00,1.75,,,
1300,88,37,2021-05-15 00:00:00,2.0,,,
1301,88,38,2021-10-08 00:00:00,2.75,,,
1302,88,43,2020-12-02 00:00:00,4.5,,,
1303,88,59,2020-12-26 00:00:00,4.0,,,
1304,88,71,2020-09-18 00:00:00,90.0,,,
1305,88,73,2021-02-25 00:00:00,24.0,,,
1306,88,75,2020-10-24 00:00:00,80.25,,,
1307,88,113,2021-06-23 00:00:00,3.5,,,
1308,88,126,2020-12-05 00:00:00,25.0,,,
1309,88,247,2020-06-11 00:00:00,2.5,,,
1310,88,358,2020-02-25 00:00:00,80.25,,,
1311,88,379,2021-12-27 00:00:00,1.5,,,
1312,88,427,2020-09-28 00:00:00,1.25,,,
1313,88,472,2020-11-09 00:00:00,75.0,,,
1314,88,478,2020-11-17 00:00:00,0.0,,,
1315,88,500,2020-08-08 00:00:00,100.0,,,
1316,88,501,2020-02-23 00:00:00,3.25,,,
1317,88,529,2020-08-24 00:00:00,4.0,,,
1318,88,537,2020-10-30 00:00:00,90.0,,,
1319,88,623,2020-08-27 00:00:00,4.75,,,
1320,88,673,2020-02-27 00:00:00,16.0,,,
1321,88,730,2020-12-15 00:00:00,2.75,,,
1322,88,732,2021-07-25 00:00:00,1.0,,,
1323,88,866,2021-08-07 00:00:00,32.0,,,
1324,88,960,2021-05-09 00:00:00,4.5,,,
1325,88,979,2021-07-08 00:00:00,1.5,,,
1326,88,1020,2021-02-28 00:00:00,75.0,,,
1327,88,1026,2021-01-03 00:00:00,0.5,,,
1328,88,1029,2020-02-13 00:00:00,10.0,,,
1329,88,1262,2021-02-24 00:00:00,90.0,,,
1330,88,1331,2021-07-18 00:00:00,0.75,,,
1331,88,1802,2020-07-10 00:00:00,5.0,,,
1332,88,1887,2021-03-10 00:00:00,48.0,,,
1333,88,1942,2020-08-15 00:00:00,48.0,,,
1334,88,1970,2021-02-20 00:00:00,3.0,,,
1335,88,1985,2021-05-01 00:00:00,52.0,,,
1336,88,2155,2020-04-08 00:00:00,3.5,,,
1337,88,2993,2020-03-29 00:00:00,5.0,,,
1338,88,5503,2020-05-21 00:00:00,17.0,,,
1339,88,6036,2021-05-15 00:00:00,11.0,,,
1340,88,6801,2021-12-26 00:00:00,10.0,,,
1341,88,7342,2021-02-06 00:00:00,52.0,,,
1342,88,7344,2020-07-03 00:00:00,4.25,,,
1343,88,7351,2020-08-07 00:00:00,16.0,,,
1344,88,7599,2020-05-08 00:00:00,2.75,,,
1345,88,11198,2020-08-20 00:00:00,2.25,,,
1346,88,12517,2021-03-08 00:00:00,3.0,,,
1347,88,14593,2020-05-15 00:00:00,52.0,,,
1349,89,15,2020-11-15 00:00:00,16.0,,,
1350,89,16,2021-12-09 00:00:00,60.0,,,
1351,89,20,2021-11-04 00:00:00,193.0,negativo,No entiendo por qué no regalan este juego,Nooo el juego
1352,89,20,2021-11-18 00:00:00,11.5,,,
1353,89,37,2021-03-11 00:00:00,75.0,,,
1354,89,38,2020-05-23 00:00:00,52.0,,,
1355,89,73,2020-10-11 00:00:00,100.0,,,
1356,89,75,2021-12-03 00:00:00,4.5,,,
1357,89,113,2021-09-02 00:00:00,1.25,,,
1358,89,121,2020-11-16 00:00:00,1.25,,,
1359,89,126,2020-07-18 00:00:00,33.5,,,
1360,89,127,2020-05-18 00:00:00,1.0,,,
1361,89,231,2020-12-08 00:00:00,2.0,,,
1362,89,233,2020-03-26 00:00:00,3.0,,,
1363,89,247,2022-01-09 00:00:00,32.0,,,
1364,89,427,2020-04-25 00:00:00,52.0,,,
1365,89,478,2021-05-31 00:00:00,2.75,,,
1366,89,498,2020-09-19 00:00:00,601.0,positivo,Increíble nada más que decir,"Consistente, repleto de contenido, soprendentemente bueno"
1367,89,498,2020-10-03 00:00:00,41.0,,,
1368,89,500,2021-11-23 00:00:00,5.0,,,
1369,89,533,2020-02-21 00:00:00,2.0,,,
1370,89,537,2021-05-18 00:00:00,80.25,,,
1371,89,960,2020-04-26 00:00:00,16.0,,,
1372,89,1011,2020-03-28 00:00:00,4.25,,,
1373,89,1068,2021-12-15 00:00:00,132.0,negativo,Peor juego,Honestamente prefiero jugar a mirar el techo
1374,89,1068,2021-12-29 00:00:00,14.0,,,
1375,89,1070,2021-01-11 00:00:00,45.5,,,
1376,89,1352,2020-08-02 00:00:00,5.0,,,
1377,89,1802,2021-07-31 00:00:00,1.0,,,
1378,89,1970,2020-12-18 00:00:00,4.0,,,
1379,89,2993,2020-11-09 00:00:00,0.0,,,
1380,89,3025,2021-01-01 00:00:00,80.25,,,
1381,89,5503,2021-09-27 00:00:00,225.0,positivo,Es el guaripolo de los videojuegos,"A decir verdad, encuentro que este videojuego va a revolucionar todo el género"
1382,89,5503,2021-10-11 00:00:00,44.0,,,
1383,89,7342,2020-07-21 00:00:00,52.0,,,
1384,89,7346,2021-05-20 00:00:00,80.25,,,
1385,89,9630,2021-10-22 00:00:00,336.0,negativo,Es más malo que malini,Peor que mis laboratorios con margen de error del 1000%
1386,89,9630,2021-11-05 00:00:00,22.0,,,
1387,89,12517,2020-03-27 00:00:00,52.0,,,
1388,90,375,2021-11-25 00:00:00,18.0,,,
1389,90,434,2020-05-14 00:00:00,0.5,,,
1390,90,512,2021-03-02 00:00:00,5.0,,,
1391,90,2031,2021-01-16 00:00:00,656.0,negativo,Es más malo que malini,La dificultad es terriblemente alta
1392,90,2031,2021-01-30 00:00:00,35.5,,,
1393,90,7334,2021-05-09 00:00:00,17.0,,,
1394,91,18,2020-07-09 00:00:00,23.5,,,
1395,91,37,2021-09-13 00:00:00,10.0,,,
1396,91,73,2021-09-14 00:00:00,60.0,,,
1397,91,116,2020-11-23 00:00:00,2.0,,,
1398,91,233,2020-02-08 00:00:00,2.0,,,
1399,91,247,2020-03-24 00:00:00,75.0,,,
1400,91,427,2021-11-26 00:00:00,1.0,,,
1401,91,501,2021-06-08 00:00:00,4.75,,,
1402,91,537,2021-11-13 00:00:00,100.0,,,
1403,91,623,2020-05-16 00:00:00,4.75,,,
1404,91,673,2020-06-23 00:00:00,0.5,,,
1405,91,979,2021-07-08 00:00:00,4.5,,,
1406,91,1011,2020-10-21 00:00:00,4.5,,,
1407,91,1026,2020-04-06 00:00:00,3.5,,,
1408,91,1029,2021-09-07 00:00:00,52.0,,,
1409,91,1262,2021-10-09 00:00:00,0.75,,,
1410,91,1331,2021-07-26 00:00:00,90.0,,,
1411,91,1802,2020-04-21 00:00:00,32.0,,,
1412,91,1871,2020-05-10 00:00:00,2.75,,,
1413,91,2031,2021-08-14 00:00:00,400.0,negativo,Peor juego,No logré comprender la idea del juego
1414,91,2031,2021-08-28 00:00:00,30.5,,,
1415,91,2155,2020-07-12 00:00:00,80.25,,,
1416,91,2207,2020-04-26 00:00:00,1.0,,,
1417,91,6036,2021-10-21 00:00:00,42.0,,,
1418,91,7323,2021-04-18 00:00:00,0.0,,,
1419,91,7599,2020-06-02 00:00:00,90.0,,,
1420,91,8173,2020-03-02 00:00:00,75.0,,,
1421,91,11133,2021-06-25 00:00:00,0.5,,,
1422,91,11198,2020-03-26 00:00:00,4.5,,,
1423,91,12517,2021-11-27 00:00:00,0.75,,,
1424,91,14593,2021-07-17 00:00:00,1.75,,,
1425,92,75,2020-03-08 00:00:00,90.0,,,
1426,92,127,2020-07-04 00:00:00,4.75,,,
1427,92,247,2020-10-14 00:00:00,3.0,,,
1428,92,327,2021-08-08 00:00:00,90.0,,,
1429,92,375,2021-01-23 00:00:00,22.0,,,
1430,92,472,2021-09-16 00:00:00,1.0,,,
1431,92,512,2021-10-24 00:00:00,1.0,,,
1432,92,533,2020-10-25 00:00:00,2.25,,,
1433,92,559,2021-02-09 00:00:00,60.0,,,
1434,92,960,2020-06-02 00:00:00,48.0,,,
1435,92,1009,2021-04-04 00:00:00,4.75,,,
1436,92,1011,2020-09-07 00:00:00,1.5,,,
1437,92,1871,2020-02-14 00:00:00,3.5,,,
1438,92,1942,2021-10-08 00:00:00,16.0,,,
1439,92,6801,2020-04-04 00:00:00,90.0,,,
1440,92,7323,2021-10-30 00:00:00,5.0,,,
1441,92,25076,2021-10-28 00:00:00,0.5,,,
1443,93,21,2020-05-08 00:00:00,100.0,,,
1444,93,40,2020-03-13 00:00:00,1.25,,,
1445,93,59,2020-08-14 00:00:00,2.0,,,
1446,93,109,2021-08-03 00:00:00,2.0,,,
1447,93,116,2021-09-27 00:00:00,4.5,,,
1448,93,127,2021-09-04 00:00:00,2.5,,,
1449,93,231,2021-05-02 00:00:00,60.0,,,
1450,93,247,2020-05-18 00:00:00,3.0,,,
1451,93,358,2020-03-07 00:00:00,4.75,,,
1452,93,379,2020-03-18 00:00:00,80.25,,,
1453,93,500,2021-05-30 00:00:00,10.0,,,
1454,93,549,2020-05-24 00:00:00,357.0,negativo,Peor que no ir vestido de traje a un bar,Prefiero estar de acuerdo con sclaper antes que darle un buen review a este juego
1455,93,549,2020-06-07 00:00:00,11.5,,,
1456,93,623,2020-05-16 00:00:00,10.0,,,
1457,93,673,2020-12-19 00:00:00,1.5,,,
1458,93,730,2021-09-07 00:00:00,1.5,,,
1459,93,974,2020-09-04 00:00:00,24.0,,,
1460,93,979,2020-11-19 00:00:00,3.0,,,
1461,93,1009,2020-08-29 00:00:00,1.75,,,
1462,93,1026,2021-11-08 00:00:00,4.25,,,
1463,93,1029,2020-03-26 00:00:00,4.25,,,
1464,93,1262,2020-11-01 00:00:00,100.0,,,
1465,93,1331,2021-12-27 00:00:00,0.75,,,
1466,93,1802,2021-08-31 00:00:00,2.25,,,
1467,93,1942,2020-06-16 00:00:00,80.25,,,
1468,93,3025,2021-02-15 00:00:00,0.75,,,
1469,93,7342,2020-11-13 00:00:00,0.0,,,
1470,93,7344,2020-08-26 00:00:00,3.75,,,
1471,93,7346,2020-04-22 00:00:00,24.0,,,
1472,93,8173,2020-02-20 00:00:00,3.75,,,
1473,93,11156,2021-05-07 00:00:00,1.5,,,
1474,93,11198,2021-12-17 00:00:00,4.25,,,
1475,93,12517,2021-06-09 00:00:00,24.0,,,
1476,93,14593,2021-12-21 00:00:00,1.0,,,
1477,93,17000,2021-05-21 00:00:00,22.5,,,
1478,93,19565,2020-09-29 00:00:00,32.0,,,
1479,93,26758,2021-08-27 00:00:00,22.0,,,
1480,94,16,2021-03-18 00:00:00,4.25,,,
1481,94,18,2020-10-25 00:00:00,37.5,,,
1482,94,40,2020-08-18 00:00:00,1.75,,,
1483,94,43,2020-04-16 00:00:00,3.0,,,
1484,94,73,2021-10-08 00:00:00,2.0,,,
1485,94,74,2021-09-28 00:00:00,185.0,positivo,"No me calza el precio con la calidad del juego, debería costar mucho más",Quien necesita un sniker cuando tienes el pedazo de juego a tu disposición
1486,94,74,2021-10-12 00:00:00,38.0,,,
1487,94,75,2020-03-10 00:00:00,0.75,,,
1488,94,109,2021-10-07 00:00:00,90.0,,,
1489,94,113,2021-03-04 00:00:00,5.0,,,
1490,94,239,2021-01-29 00:00:00,37.0,,,
1491,94,247,2020-05-06 00:00:00,3.0,,,
1492,94,343,2020-03-30 00:00:00,52.0,,,
1493,94,478,2021-07-29 00:00:00,80.25,,,
1494,94,500,2020-03-26 00:00:00,1.0,,,
1495,94,529,2021-05-11 00:00:00,90.0,,,
1496,94,733,2020-03-27 00:00:00,2.25,,,
1497,94,960,2021-09-09 00:00:00,1.0,,,
1498,94,1011,2020-08-17 00:00:00,1.75,,,
1499,94,1121,2022-01-08 00:00:00,1.0,,,
1500,94,1262,2021-06-07 00:00:00,80.25,,,
1501,94,1331,2021-05-31 00:00:00,5.0,,,
1502,94,1352,2020-07-14 00:00:00,1.0,,,
