pago_id,monto,fecha,id_usuario,subs_id
1190,4000,2021-11-27 00:00:00,110,131
2645,4000,2020-05-17 00:00:00,12,278
351,9500,2021-01-05 00:00:00,116,34
834,5500,2021-08-23 00:00:00,40,87
3070,6500,2020-12-13 00:00:00,138,324
80,5000,2021-03-28 00:00:00,145,9
3283,6500,2021-07-03 00:00:00,130,350
445,6500,2021-02-12 00:00:00,101,45
3422,5000,2021-03-28 00:00:00,94,363
1712,3000,2020-08-06 00:00:00,128,184
1924,4500,2021-09-20 00:00:00,28,204
2240,8500,2021-09-08 00:00:00,35,233
2401,5500,2020-07-22 00:00:00,38,252
1189,4000,2021-10-27 00:00:00,110,131
2322,7000,2021-01-12 00:00:00,136,240
992,4000,2021-08-14 00:00:00,143,109
932,3000,2020-07-12 00:00:00,112,100
897,4000,2020-11-20 00:00:00,54,97
277,7000,2021-02-07 00:00:00,97,26
2909,6500,2021-08-11 00:00:00,45,304
2251,5000,2020-06-19 00:00:00,35,235
2840,3500,2021-04-08 00:00:00,119,297
3205,6500,2020-10-07 00:00:00,129,340
3465,4000,2021-10-24 00:00:00,100,367
730,5000,2021-01-18 00:00:00,89,78
1200,5500,2021-01-22 00:00:00,81,133
345,6500,2021-08-23 00:00:00,116,33
3180,5000,2021-06-14 00:00:00,129,337
1309,5000,2021-02-26 00:00:00,126,140
2859,5500,2021-06-27 00:00:00,30,299
3035,5000,2021-04-13 00:00:00,98,318
1175,9500,2021-12-20 00:00:00,110,129
2910,6500,2021-08-12 00:00:00,45,304
3286,6500,2021-07-06 00:00:00,130,350
2338,6500,2021-01-10 00:00:00,19,242
33,6500,2021-11-07 00:00:00,22,6
2590,5000,2021-05-19 00:00:00,86,274
821,6500,2021-11-21 00:00:00,40,86
453,4000,2021-08-24 00:00:00,146,46
2358,5000,2020-08-08 00:00:00,91,247
2356,3500,2021-12-20 00:00:00,91,246
1037,4000,2021-04-18 00:00:00,79,114
1090,5500,2021-09-12 00:00:00,148,120
3219,7000,2021-06-10 00:00:00,129,341
3341,7000,2021-08-11 00:00:00,130,353
1490,8000,2021-08-05 00:00:00,133,161
2364,5000,2021-08-02 00:00:00,91,247
451,4000,2021-06-24 00:00:00,146,46
2742,4000,2021-10-14 00:00:00,80,286
2411,5500,2021-05-22 00:00:00,38,252
2716,8000,2021-07-30 00:00:00,80,284
1677,7500,2021-02-27 00:00:00,47,180
1093,5000,2020-09-14 00:00:00,148,121
1468,6500,2021-05-21 00:00:00,133,158
315,9500,2021-04-11 00:00:00,97,29
3254,5000,2021-09-14 00:00:00,129,346
1586,3500,2021-11-11 00:00:00,150,171
2682,4500,2021-01-07 00:00:00,139,281
1723,3000,2021-08-05 00:00:00,128,184
372,5500,2021-09-28 00:00:00,116,36
1743,4500,2021-04-17 00:00:00,128,186
862,5000,2021-12-28 00:00:00,40,89
493,9500,2021-04-28 00:00:00,146,49
2746,7000,2021-08-31 00:00:00,80,287
3309,5000,2021-11-20 00:00:00,130,351
3169,4500,2021-10-05 00:00:00,129,336
232,7000,2021-11-02 00:00:00,9,22
1534,3000,2021-07-19 00:00:00,64,167
813,7000,2021-10-21 00:00:00,40,85
3134,7000,2021-11-13 00:00:00,140,331
2654,4000,2021-02-17 00:00:00,12,278
3222,7500,2021-05-10 00:00:00,129,342
2204,9500,2021-03-22 00:00:00,92,231
183,5000,2021-09-06 00:00:00,122,18
898,4000,2020-12-20 00:00:00,54,97
728,5000,2020-11-18 00:00:00,89,78
416,5500,2021-10-02 00:00:00,107,41
3200,5000,2021-12-16 00:00:00,129,338
1699,4500,2021-06-09 00:00:00,47,182
3328,7000,2020-08-10 00:00:00,130,353
1680,7500,2021-05-27 00:00:00,47,180
615,5500,2020-12-25 00:00:00,125,61
989,4000,2021-05-14 00:00:00,143,109
1721,3000,2021-08-03 00:00:00,128,184
3415,5000,2021-08-18 00:00:00,94,362
145,5000,2021-06-24 00:00:00,104,13
1800,6500,2021-08-25 00:00:00,87,192
1332,8500,2021-07-09 00:00:00,126,142
2687,4500,2021-01-12 00:00:00,139,281
3323,5000,2021-08-20 00:00:00,130,352
3460,4000,2021-05-24 00:00:00,100,367
2136,6500,2021-04-09 00:00:00,88,224
3171,4500,2021-10-07 00:00:00,129,336
967,7000,2021-08-13 00:00:00,143,107
2529,7500,2021-10-10 00:00:00,134,265
790,5000,2021-01-05 00:00:00,96,83
7,4000,2021-07-21 00:00:00,102,2
412,5000,2021-05-09 00:00:00,107,40
2614,6500,2021-10-02 00:00:00,86,276
2671,4000,2021-10-05 00:00:00,139,280
2452,6500,2021-01-11 00:00:00,36,256
2007,5000,2021-02-26 00:00:00,123,214
2794,4000,2021-03-19 00:00:00,10,291
14,5000,2021-02-28 00:00:00,102,3
3179,5000,2021-05-14 00:00:00,129,337
1415,4000,2020-10-23 00:00:00,142,154
3237,5000,2021-04-09 00:00:00,129,345
1933,9500,2020-12-19 00:00:00,85,206
1018,5000,2021-08-13 00:00:00,143,111
507,5500,2020-11-23 00:00:00,146,50
217,5500,2021-10-21 00:00:00,122,20
2549,9500,2021-02-28 00:00:00,134,268
310,9500,2021-04-06 00:00:00,97,29
2855,5500,2021-02-27 00:00:00,30,299
944,3000,2021-07-12 00:00:00,112,100
269,9500,2021-04-28 00:00:00,109,25
1115,9500,2021-08-02 00:00:00,23,124
2744,4000,2021-12-14 00:00:00,80,286
593,5000,2020-09-10 00:00:00,125,60
2597,5000,2021-12-19 00:00:00,86,274
1704,9500,2021-05-06 00:00:00,47,183
2519,3000,2020-08-28 00:00:00,134,264
2856,5500,2021-03-27 00:00:00,30,299
344,6500,2021-07-23 00:00:00,116,33
1033,4000,2020-12-18 00:00:00,79,114
918,5000,2021-08-02 00:00:00,54,98
844,8000,2020-03-11 00:00:00,40,88
2757,9500,2021-02-16 00:00:00,80,288
538,5500,2021-02-21 00:00:00,99,53
333,8000,2021-04-27 00:00:00,108,31
1815,7500,2021-05-03 00:00:00,121,195
524,7000,2021-03-01 00:00:00,127,51
3470,4000,2021-05-16 00:00:00,100,368
1782,3000,2021-05-02 00:00:00,111,190
383,4000,2020-10-07 00:00:00,107,39
153,6500,2021-10-14 00:00:00,115,14
1155,5000,2020-11-11 00:00:00,110,127
1463,6500,2020-12-21 00:00:00,133,158
3329,7000,2020-08-11 00:00:00,130,353
2560,9500,2021-10-16 00:00:00,131,269
2023,5000,2020-10-17 00:00:00,123,215
1412,5000,2021-02-19 00:00:00,142,153
64,5000,2021-08-02 00:00:00,22,8
1836,4000,2021-02-01 00:00:00,82,197
960,4000,2020-05-23 00:00:00,93,105
1133,3500,2020-12-30 00:00:00,23,125
2533,4000,2020-12-26 00:00:00,134,266
904,4000,2021-06-20 00:00:00,54,97
1117,9500,2021-08-04 00:00:00,23,124
3235,5000,2021-04-07 00:00:00,129,345
101,5000,2021-09-07 00:00:00,145,10
553,5000,2020-09-25 00:00:00,99,54
545,5500,2021-09-21 00:00:00,99,53
1326,8500,2021-07-03 00:00:00,126,142
448,4000,2021-03-24 00:00:00,146,46
428,6500,2021-04-08 00:00:00,107,42
3392,5000,2021-08-26 00:00:00,95,358
2900,6500,2021-12-13 00:00:00,45,302
825,5500,2020-11-23 00:00:00,40,87
32,4500,2021-07-12 00:00:00,102,5
2810,6500,2021-08-18 00:00:00,10,292
438,6500,2021-02-05 00:00:00,101,45
434,6500,2021-12-16 00:00:00,107,44
2997,3500,2021-02-26 00:00:00,46,311
2999,3500,2021-04-26 00:00:00,46,311
63,5000,2021-08-01 00:00:00,22,8
1091,5000,2020-07-14 00:00:00,148,121
1240,3000,2021-12-16 00:00:00,11,135
1401,6500,2021-07-28 00:00:00,106,151
3270,6500,2020-01-12 00:00:00,130,349
174,4000,2021-10-16 00:00:00,122,17
985,5000,2021-11-28 00:00:00,143,108
3036,5000,2021-05-13 00:00:00,98,318
3231,6500,2021-12-26 00:00:00,129,343
521,7000,2020-03-10 00:00:00,127,51
46,6500,2021-04-28 00:00:00,22,7
2949,5500,2021-02-28 00:00:00,144,308
2447,6500,2021-01-06 00:00:00,36,256
1727,3000,2021-08-09 00:00:00,128,184
2061,6500,2020-12-19 00:00:00,123,218
683,6500,2021-09-15 00:00:00,77,69
2120,5000,2021-06-15 00:00:00,118,223
173,4000,2021-09-16 00:00:00,122,17
2980,5000,2021-03-19 00:00:00,46,310
317,6500,2021-02-24 00:00:00,97,30
1696,4500,2021-06-06 00:00:00,47,182
352,9500,2021-01-06 00:00:00,116,34
771,5500,2021-02-24 00:00:00,96,82
473,9500,2021-11-16 00:00:00,146,47
2914,8000,2021-08-24 00:00:00,69,305
1966,9500,2021-12-04 00:00:00,85,208
2971,4500,2021-06-19 00:00:00,46,309
1267,9500,2020-10-20 00:00:00,74,138
3076,6500,2020-08-24 00:00:00,113,325
2306,7500,2021-11-24 00:00:00,136,238
774,5500,2021-05-24 00:00:00,96,82
2405,5500,2020-11-22 00:00:00,38,252
527,7000,2021-03-04 00:00:00,127,51
3431,5000,2021-12-19 00:00:00,76,365
3339,7000,2021-08-09 00:00:00,130,353
2236,8500,2021-09-04 00:00:00,35,233
3164,8500,2021-10-10 00:00:00,129,334
3425,4000,2021-10-27 00:00:00,94,364
3183,5000,2021-09-14 00:00:00,129,337
2481,9500,2021-06-04 00:00:00,36,259
2248,9500,2021-11-06 00:00:00,35,234
1991,3000,2020-06-11 00:00:00,123,213
671,5000,2021-08-28 00:00:00,125,68
500,9500,2021-11-28 00:00:00,146,49
2100,5000,2021-10-10 00:00:00,118,221
2436,8000,2021-08-05 00:00:00,36,255
3090,6500,2021-10-24 00:00:00,113,325
1803,6500,2021-11-25 00:00:00,87,192
1405,6500,2021-11-28 00:00:00,106,151
3464,4000,2021-09-24 00:00:00,100,367
895,4000,2020-09-20 00:00:00,54,97
89,5000,2021-12-28 00:00:00,145,9
3376,3500,2021-08-16 00:00:00,135,356
3269,6500,2020-01-11 00:00:00,130,349
3432,7000,2020-06-21 00:00:00,76,366
1113,9500,2020-08-12 00:00:00,23,124
3144,9500,2021-06-05 00:00:00,129,333
2802,6500,2020-12-18 00:00:00,10,292
231,7000,2021-11-01 00:00:00,9,22
2006,5000,2021-01-26 00:00:00,123,214
3225,6500,2021-06-26 00:00:00,129,343
1226,3000,2020-10-16 00:00:00,11,135
3125,8000,2021-01-12 00:00:00,78,330
1026,5000,2021-12-23 00:00:00,79,113
2609,6500,2020-10-09 00:00:00,86,276
973,5000,2020-11-30 00:00:00,143,108
370,5500,2021-07-28 00:00:00,116,36
3296,5000,2020-10-20 00:00:00,130,351
2139,6500,2021-04-12 00:00:00,88,224
2697,5000,2021-02-13 00:00:00,139,282
1435,6500,2020-10-18 00:00:00,27,156
1511,9500,2021-07-18 00:00:00,124,164
1259,6500,2021-04-09 00:00:00,74,137
2054,8000,2021-11-10 00:00:00,123,216
1915,8000,2021-12-27 00:00:00,28,202
688,8000,2021-03-11 00:00:00,77,70
3160,8500,2021-10-06 00:00:00,129,334
3453,4000,2020-10-24 00:00:00,100,367
1923,4500,2021-08-20 00:00:00,28,204
675,6500,2021-01-15 00:00:00,77,69
1645,4000,2021-10-25 00:00:00,141,176
2898,6500,2021-10-13 00:00:00,45,302
633,7000,2021-11-18 00:00:00,125,64
2439,8000,2021-08-08 00:00:00,36,255
1708,9500,2021-05-10 00:00:00,47,183
127,6500,2020-05-10 00:00:00,104,12
354,9500,2021-01-08 00:00:00,116,34
3401,5000,2021-01-07 00:00:00,132,359
1629,6500,2021-08-14 00:00:00,150,174
1562,6500,2020-08-11 00:00:00,64,169
3317,5000,2021-02-20 00:00:00,130,352
1514,9500,2021-10-18 00:00:00,124,164
2698,5000,2021-03-13 00:00:00,139,282
3374,3500,2021-06-16 00:00:00,135,356
2906,6500,2021-08-08 00:00:00,45,304
892,8000,2021-07-12 00:00:00,54,95
3411,5000,2021-04-18 00:00:00,94,362
3300,5000,2021-02-20 00:00:00,130,351
2055,8000,2021-11-11 00:00:00,123,216
60,5000,2020-08-10 00:00:00,22,8
3101,5000,2020-05-25 00:00:00,78,328
264,9500,2020-11-29 00:00:00,109,25
2876,4000,2020-12-23 00:00:00,147,301
2103,5000,2021-11-07 00:00:00,118,222
2573,9500,2021-11-07 00:00:00,131,272
2309,6500,2021-03-18 00:00:00,136,239
2805,6500,2021-03-18 00:00:00,10,292
2300,3000,2021-09-09 00:00:00,136,237
1070,8500,2021-10-16 00:00:00,41,119
1913,8000,2021-10-27 00:00:00,28,202
1614,6500,2020-05-14 00:00:00,150,174
2426,8000,2021-03-14 00:00:00,36,254
1986,9500,2021-12-24 00:00:00,90,212
1746,4500,2021-07-17 00:00:00,128,186
1757,5000,2021-06-10 00:00:00,114,187
2867,4000,2020-07-08 00:00:00,30,300
755,5000,2021-09-24 00:00:00,96,80
2069,6500,2021-08-19 00:00:00,123,218
336,8000,2021-07-27 00:00:00,108,31
1972,9500,2021-12-10 00:00:00,85,208
1954,3000,2021-03-27 00:00:00,85,207
1688,4000,2021-12-19 00:00:00,47,181
1698,4500,2021-06-08 00:00:00,47,182
222,3500,2020-11-08 00:00:00,9,21
2497,5000,2021-04-02 00:00:00,134,262
427,6500,2021-04-07 00:00:00,107,42
1053,6500,2021-04-19 00:00:00,79,115
305,9500,2021-04-01 00:00:00,97,29
1750,4500,2021-11-17 00:00:00,128,186
2727,9500,2021-11-05 00:00:00,80,285
2535,4000,2021-02-26 00:00:00,134,266
606,5000,2021-09-11 00:00:00,125,60
972,5000,2020-10-30 00:00:00,143,108
857,8000,2021-03-12 00:00:00,40,88
417,5500,2021-10-03 00:00:00,107,41
1741,4500,2021-02-17 00:00:00,128,186
600,5000,2021-09-04 23:00:00,125,60
1632,6500,2021-11-14 00:00:00,150,174
674,6500,2020-12-15 00:00:00,77,69
1832,9500,2021-11-17 00:00:00,121,196
1296,6500,2021-05-09 00:00:00,117,139
1287,6500,2020-05-12 00:00:00,117,139
1285,6500,2020-05-10 00:00:00,117,139
2723,9500,2021-11-01 00:00:00,80,285
2374,5000,2021-08-12 00:00:00,91,247
3223,7500,2021-05-11 00:00:00,129,342
1701,4500,2021-06-11 00:00:00,47,182
1951,3000,2020-12-27 00:00:00,85,207
1820,7500,2021-05-08 00:00:00,121,195
1045,6500,2020-08-19 00:00:00,79,115
3007,5000,2021-10-10 00:00:00,46,312
3156,8500,2021-10-02 00:00:00,129,334
1754,5000,2021-06-07 00:00:00,114,187
2798,6500,2020-08-18 00:00:00,10,292
408,5000,2021-05-05 00:00:00,107,40
208,5500,2021-01-21 00:00:00,122,20
1427,4000,2021-10-23 00:00:00,142,154
1798,6500,2021-06-12 00:00:00,111,191
2846,5000,2020-02-11 00:00:00,30,298
698,5000,2021-02-10 00:00:00,77,72
2701,5000,2021-06-13 00:00:00,139,282
1917,8500,2021-04-08 00:00:00,28,203
744,5000,2020-10-24 00:00:00,96,80
3360,4500,2020-11-30 00:00:00,135,355
3364,3500,2020-08-16 00:00:00,135,356
573,9500,2021-11-09 00:00:00,99,57
567,5000,2021-11-25 00:00:00,99,54
1664,3000,2021-08-05 00:00:00,47,179
961,4000,2020-06-23 00:00:00,93,105
1826,9500,2021-05-17 00:00:00,121,196
896,4000,2020-10-20 00:00:00,54,97
2797,6500,2020-07-18 00:00:00,10,292
44,6500,2021-02-28 00:00:00,22,7
3216,7000,2021-06-07 00:00:00,129,341
775,5500,2021-06-24 00:00:00,96,82
3203,8000,2021-12-23 00:00:00,129,339
1168,9500,2021-05-20 00:00:00,110,129
1034,4000,2021-01-18 00:00:00,79,114
1998,3000,2021-06-06 00:00:00,123,213
2771,3000,2020-10-28 00:00:00,80,289
1337,8000,2021-10-09 00:00:00,120,143
2806,6500,2021-04-18 00:00:00,10,292
1417,4000,2020-12-23 00:00:00,142,154
2040,8000,2020-11-08 00:00:00,123,216
107,8000,2020-05-15 00:00:00,104,11
2231,8500,2020-09-11 00:00:00,35,233
3202,8000,2021-11-23 00:00:00,129,339
3011,8500,2021-01-05 00:00:00,44,313
1797,6500,2021-06-11 00:00:00,111,191
1165,9500,2021-02-20 00:00:00,110,129
3177,5000,2021-03-14 00:00:00,129,337
1397,8000,2021-09-16 00:00:00,106,150
1522,7500,2021-02-25 00:00:00,64,166
621,6500,2021-05-19 00:00:00,125,63
366,5500,2021-03-28 00:00:00,116,36
2210,9500,2021-09-22 00:00:00,92,231
404,5000,2021-05-01 00:00:00,107,40
1385,8000,2020-09-16 00:00:00,106,150
3418,5000,2021-11-18 00:00:00,94,362
148,5000,2021-09-24 00:00:00,104,13
273,7000,2021-02-03 00:00:00,97,26
15,5000,2021-03-28 00:00:00,102,3
2245,9500,2021-11-03 00:00:00,35,234
379,5500,2021-06-25 00:00:00,107,38
2277,6500,2020-12-18 00:00:00,84,236
1786,3000,2021-05-06 00:00:00,111,190
537,5000,2020-10-07 00:00:00,127,52
1709,9500,2021-05-11 00:00:00,47,183
3282,6500,2021-07-02 00:00:00,130,350
3262,3000,2021-10-19 00:00:00,129,348
2628,7000,2020-08-15 00:00:00,12,277
1830,9500,2021-09-17 00:00:00,121,196
2254,5000,2020-09-19 00:00:00,35,235
668,5000,2021-05-28 00:00:00,125,68
1351,3500,2021-01-25 00:00:00,120,146
3357,4500,2020-08-30 00:00:00,135,355
2443,8000,2021-08-12 00:00:00,36,255
2891,6500,2021-03-13 00:00:00,45,302
2265,5000,2021-08-19 00:00:00,35,235
248,6500,2021-10-14 00:00:00,9,23
3102,5000,2020-06-25 00:00:00,78,328
3137,5000,2021-11-30 00:00:00,129,332
3065,8500,2021-12-23 00:00:00,138,323
1170,9500,2021-07-20 00:00:00,110,129
3350,7500,2021-07-18 00:00:00,135,354
3281,6500,2021-07-01 00:00:00,130,350
1961,3000,2021-10-27 00:00:00,85,207
27,7000,2021-10-24 00:00:00,102,4
3315,5000,2020-12-20 00:00:00,130,352
271,9500,2021-06-28 00:00:00,109,25
251,6500,2021-02-16 00:00:00,109,24
903,4000,2021-05-20 00:00:00,54,97
3377,3500,2021-09-16 00:00:00,135,356
1864,6500,2021-04-20 00:00:00,83,199
2200,8000,2021-02-10 00:00:00,13,230
1595,5000,2021-11-12 00:00:00,150,172
2878,4000,2021-02-23 00:00:00,147,301
810,7000,2021-07-21 00:00:00,40,85
1172,9500,2021-09-20 00:00:00,110,129
1107,5000,2021-11-11 00:00:00,148,122
1842,4000,2021-02-07 00:00:00,82,197
1434,6500,2020-09-18 00:00:00,27,156
2320,7000,2021-01-10 00:00:00,136,240
976,5000,2021-02-28 00:00:00,143,108
1103,5000,2021-11-07 00:00:00,148,122
241,7000,2021-11-11 00:00:00,9,22
2144,5000,2020-09-20 00:00:00,88,225
2382,4000,2020-11-26 00:00:00,38,250
323,6500,2021-08-24 00:00:00,97,30
2416,5500,2021-10-22 00:00:00,38,252
1181,8000,2021-08-17 00:00:00,110,130
2818,5000,2021-01-25 00:00:00,10,293
930,6500,2021-06-12 00:00:00,112,99
51,6500,2021-09-28 00:00:00,22,7
2141,5000,2020-06-20 00:00:00,88,225
3452,4000,2020-09-24 00:00:00,100,367
2415,5500,2021-09-22 00:00:00,38,252
2074,3000,2020-10-28 00:00:00,118,219
854,8000,2021-03-09 00:00:00,40,88
1807,8500,2021-12-12 00:00:00,121,194
2547,9500,2020-12-30 00:00:00,134,268
296,7500,2021-12-20 00:00:00,97,28
3159,8500,2021-10-05 00:00:00,129,334
2150,5000,2021-03-20 00:00:00,88,225
601,5000,2021-09-06 00:00:00,125,60
1390,8000,2021-02-16 00:00:00,106,150
1918,8500,2021-04-09 00:00:00,28,203
2536,4000,2021-03-26 00:00:00,134,266
2576,9500,2021-11-10 00:00:00,131,272
2956,5500,2021-09-28 00:00:00,144,308
3258,9500,2021-11-12 00:00:00,129,347
850,8000,2021-03-05 00:00:00,40,88
2485,9500,2021-06-08 00:00:00,36,259
1770,5500,2021-01-10 00:00:00,111,188
740,5000,2021-11-18 00:00:00,89,78
1030,4000,2020-09-18 00:00:00,79,114
1865,6500,2021-05-20 00:00:00,83,199
2702,5000,2021-07-13 00:00:00,139,282
1100,5000,2021-11-04 00:00:00,148,122
942,3000,2021-07-10 00:00:00,112,100
2510,5000,2021-07-30 00:00:00,134,263
1578,3500,2021-11-03 00:00:00,150,171
3184,5000,2021-10-14 00:00:00,129,337
3406,5000,2021-01-12 00:00:00,132,359
1179,8000,2021-06-17 00:00:00,110,130
2308,6500,2021-02-18 00:00:00,136,239
1311,5000,2021-04-26 00:00:00,126,140
3015,6500,2021-09-09 00:00:00,44,314
2495,5000,2020-04-12 00:00:00,134,262
2400,5500,2020-06-22 00:00:00,38,252
230,7000,2020-11-12 00:00:00,9,22
2728,9500,2021-11-06 00:00:00,80,285
2737,4000,2021-05-14 00:00:00,80,286
909,4000,2021-11-20 00:00:00,54,97
3303,5000,2021-05-20 00:00:00,130,351
936,3000,2021-07-04 00:00:00,112,100
34,6500,2021-11-08 00:00:00,22,6
1198,5500,2020-11-22 00:00:00,81,133
1885,9500,2021-07-11 00:00:00,83,200
848,8000,2021-03-03 00:00:00,40,88
1976,7500,2021-04-21 00:00:00,85,209
2902,4500,2021-07-25 00:00:00,45,303
2545,9500,2020-10-31 00:00:00,134,268
3481,6500,2021-12-14 00:00:00,102,370
243,6500,2021-05-14 00:00:00,9,23
1495,8000,2021-08-10 00:00:00,133,161
2575,9500,2021-11-09 00:00:00,131,272
2460,5000,2021-12-23 00:00:00,36,257
1876,9500,2021-07-02 00:00:00,83,200
2118,5000,2021-04-15 00:00:00,118,223
1215,5000,2021-02-07 00:00:00,11,134
485,5000,2021-08-28 00:00:00,146,48
690,6500,2021-08-31 00:00:00,77,71
2391,4000,2021-08-26 00:00:00,38,250
3333,7000,2021-08-03 00:00:00,130,353
923,5000,2021-08-07 00:00:00,54,98
1003,8500,2021-10-30 00:00:00,143,110
329,8000,2020-12-27 00:00:00,108,31
1661,3000,2021-08-02 00:00:00,47,179
138,6500,2021-05-09 00:00:00,104,12
3244,5000,2020-11-14 00:00:00,129,346
2768,3000,2020-07-28 00:00:00,80,289
754,5000,2021-08-24 00:00:00,96,80
397,4000,2021-10-09 00:00:00,107,39
2691,5000,2020-08-13 00:00:00,139,282
1293,6500,2021-05-06 00:00:00,117,139
1967,9500,2021-12-05 00:00:00,85,208
2972,4500,2021-07-19 00:00:00,46,309
3028,5000,2021-11-22 00:00:00,44,316
3166,9500,2020-07-17 00:00:00,129,335
492,9500,2021-03-28 00:00:00,146,49
3402,5000,2021-01-08 00:00:00,132,359
889,8000,2021-07-09 00:00:00,54,95
10,4000,2021-10-21 00:00:00,102,2
3063,5000,2021-12-24 00:00:00,138,322
2755,9500,2020-12-16 00:00:00,80,288
1662,3000,2021-08-03 00:00:00,47,179
432,9500,2021-09-23 00:00:00,107,43
2475,9500,2020-06-10 00:00:00,36,259
559,5000,2021-03-25 00:00:00,99,54
3053,7500,2021-08-29 00:00:00,98,320
1548,5500,2021-05-04 00:00:00,64,168
147,5000,2021-08-24 00:00:00,104,13
3173,4500,2021-10-09 00:00:00,129,336
504,5500,2020-08-23 00:00:00,146,50
3129,7000,2021-06-13 00:00:00,140,331
1431,8000,2021-10-30 00:00:00,27,155
3109,5000,2021-08-20 00:00:00,78,329
3072,6500,2021-02-13 00:00:00,138,324
289,7500,2021-05-20 00:00:00,97,28
2350,6500,2021-11-30 00:00:00,19,244
318,6500,2021-03-24 00:00:00,97,30
627,6500,2021-11-19 00:00:00,125,63
1306,5000,2020-11-26 00:00:00,126,140
880,7500,2021-09-17 00:00:00,40,91
1167,9500,2021-04-20 00:00:00,110,129
2602,8500,2021-09-18 00:00:00,86,275
3446,7000,2021-08-21 00:00:00,76,366
2520,3000,2020-09-28 00:00:00,134,264
803,5000,2021-09-10 00:00:00,137,84
1288,6500,2021-05-01 00:00:00,117,139
2652,4000,2020-12-17 00:00:00,12,278
1039,4000,2021-06-18 00:00:00,79,114
3081,6500,2021-01-24 00:00:00,113,325
1601,9500,2020-04-12 00:00:00,150,173
2592,5000,2021-07-19 00:00:00,86,274
3151,9500,2021-06-12 00:00:00,129,333
1210,5500,2021-11-22 00:00:00,81,133
3259,3000,2021-07-19 00:00:00,129,348
3444,7000,2021-06-21 00:00:00,76,366
2085,3000,2021-09-28 00:00:00,118,219
2540,9500,2021-07-08 00:00:00,134,267
1988,3000,2020-06-08 00:00:00,123,213
1570,6500,2021-08-07 00:00:00,64,169
571,5000,2021-06-21 00:00:00,99,56
1291,6500,2021-05-04 00:00:00,117,139
2169,3000,2020-04-12 00:00:00,149,227
525,7000,2021-03-02 00:00:00,127,51
378,5500,2021-05-25 00:00:00,107,38
2224,5000,2021-09-15 00:00:00,35,232
3207,6500,2020-10-09 00:00:00,129,340
1560,6500,2020-08-09 00:00:00,64,169
406,5000,2021-05-03 00:00:00,107,40
1461,6500,2020-10-21 00:00:00,133,158
691,6500,2021-09-30 00:00:00,77,71
2262,5000,2021-05-19 00:00:00,35,235
1843,4000,2021-02-08 00:00:00,82,197
858,5000,2021-08-28 00:00:00,40,89
2146,5000,2020-11-20 00:00:00,88,225
3252,5000,2021-07-14 00:00:00,129,346
8,4000,2021-08-21 00:00:00,102,2
3390,5000,2021-06-26 00:00:00,95,358
1399,8000,2021-11-16 00:00:00,106,150
2822,5000,2021-05-25 00:00:00,10,293
2033,5000,2021-08-17 00:00:00,123,215
468,9500,2021-06-16 00:00:00,146,47
3272,6500,2021-01-02 00:00:00,130,349
210,5500,2021-03-21 00:00:00,122,20
2582,6500,2021-09-23 00:00:00,131,273
1745,4500,2021-06-17 00:00:00,128,186
1073,5500,2020-09-07 00:00:00,148,120
776,5500,2021-07-24 00:00:00,96,82
856,8000,2021-03-11 00:00:00,40,88
3117,8000,2021-01-04 00:00:00,78,330
2678,4000,2021-10-12 00:00:00,139,280
2164,3500,2021-09-14 00:00:00,88,226
828,5500,2021-02-23 00:00:00,40,87
3064,8500,2021-11-23 00:00:00,138,323
3146,9500,2021-06-07 00:00:00,129,333
2129,6500,2021-04-02 00:00:00,88,224
1476,5000,2020-09-07 00:00:00,133,159
1634,5000,2021-01-03 00:00:00,141,175
750,5000,2021-04-24 00:00:00,96,80
2847,5000,2020-02-12 00:00:00,30,298
1257,6500,2021-04-07 00:00:00,74,137
2605,8500,2021-12-18 00:00:00,86,275
150,5000,2021-11-24 00:00:00,104,13
2425,8000,2021-02-14 00:00:00,36,254
1908,8000,2021-05-27 00:00:00,28,202
470,9500,2021-08-16 00:00:00,146,47
371,5500,2021-08-28 00:00:00,116,36
1387,8000,2020-11-16 00:00:00,106,150
2800,6500,2020-10-18 00:00:00,10,292
2662,8000,2021-03-06 00:00:00,139,279
2070,6500,2021-09-19 00:00:00,123,218
55,5000,2020-08-05 00:00:00,22,8
3113,5000,2021-12-20 00:00:00,78,329
926,5000,2021-08-10 00:00:00,54,98
582,6500,2021-04-28 00:00:00,99,58
1199,5500,2020-12-22 00:00:00,81,133
1191,4000,2021-12-27 00:00:00,110,131
2307,7500,2021-12-24 00:00:00,136,238
2483,9500,2021-06-06 00:00:00,36,259
888,8000,2021-07-08 00:00:00,54,95
3016,6500,2021-09-10 00:00:00,44,314
1000,8500,2021-07-30 00:00:00,143,110
3122,8000,2021-01-09 00:00:00,78,330
792,5000,2021-01-07 00:00:00,96,83
2031,5000,2021-06-17 00:00:00,123,215
1265,9500,2020-08-20 00:00:00,74,138
303,9500,2020-04-11 00:00:00,97,29
2343,6500,2021-04-30 00:00:00,19,244
3393,5000,2021-09-26 00:00:00,95,358
672,6500,2020-10-15 00:00:00,77,69
2271,6500,2020-06-18 00:00:00,84,236
1565,6500,2021-08-02 00:00:00,64,169
2068,6500,2021-07-19 00:00:00,123,218
1860,6500,2020-12-20 00:00:00,83,199
2227,5000,2021-12-15 00:00:00,35,232
501,9500,2021-12-28 00:00:00,146,49
