pago_id,monto,fecha,uid,subs_id
8011,4400,2021-11-19,132,171
8012,4400,2023-12-19,132,171
8013,3700,2021-04-22,132,172
8014,3700,2021-05-22,132,172
8015,3700,2021-06-22,132,172
8016,3700,2021-07-22,132,172
8017,3700,2021-08-22,132,172
8018,3700,2021-09-22,132,172
8019,3700,2021-10-22,132,172
8020,3700,2021-11-22,132,172
8021,3700,2023-12-22,132,172
8024,3900,2020-11-20,12,173
8025,3900,2020-12-20,12,173
8026,3900,2021-01-20,12,173
8027,3900,2021-02-20,12,173
8028,3900,2021-03-20,12,173
8029,3900,2021-04-20,12,173
8030,3900,2021-05-20,12,173
8031,3900,2021-06-20,12,173
8032,3900,2021-07-20,12,173
8033,3900,2021-08-20,12,173
8022,3900,2021-09-20,12,173
8034,3900,2021-10-20,12,173
8023,3900,2021-11-20,12,173
8035,3900,2023-12-20,12,173
8036,3200,2020-08-12,12,174
8037,3200,2020-09-12,12,174
8038,3200,2020-10-12,12,174
8039,3200,2020-11-12,12,174
8040,3200,2020-12-12,12,174
8041,3200,2021-01-12,12,174
8042,3200,2021-02-12,12,174
8043,3200,2021-03-12,12,174
8044,3200,2021-04-12,12,174
8045,3200,2021-05-12,12,174
8046,3200,2021-06-12,12,174
8047,3200,2021-07-12,12,174
8048,3200,2021-08-12,12,174
8049,3200,2021-09-12,12,174
8050,3200,2021-10-12,12,174
8051,3200,2021-11-12,12,174
8052,3200,2023-12-12,12,174
8053,4400,2021-08-04,12,175
8054,4400,2021-09-04,12,175
8055,4400,2021-10-04,12,175
8056,4400,2021-11-04,12,175
8057,4400,2023-12-04,12,175
8058,3700,2020-08-06,12,176
8059,3700,2020-09-06,12,176
8060,3700,2020-10-06,12,176
8061,3700,2020-11-06,12,176
8062,3700,2020-12-06,12,176
8063,3700,2021-01-06,12,176
8064,3700,2021-02-06,12,176
8065,3700,2021-03-06,12,176
8066,3700,2021-04-06,12,176
8067,3700,2021-05-06,12,176
8068,3700,2021-06-06,12,176
8069,3700,2021-07-06,12,176
8070,3700,2021-08-06,12,176
8071,3700,2021-09-06,12,176
8072,3700,2021-10-06,12,176
8073,3700,2021-11-06,12,176
8074,3700,2023-12-06,12,176
8075,3900,2021-07-09,34,177
8076,3900,2023-08-09,34,177
8077,7900,2021-03-28,34,178
8078,7900,2021-04-28,34,178
8079,7900,2021-05-28,34,178
8080,7900,2021-06-28,34,178
8081,7900,2021-07-28,34,178
8082,7900,2021-08-28,34,178
8083,7900,2021-09-28,34,178
8084,7900,2023-10-28,34,178
8085,3700,2020-12-04,34,179
8086,3700,2021-01-04,34,179
8087,3700,2021-02-04,34,179
8088,3700,2021-03-04,34,179
8089,3700,2021-04-04,34,179
8090,3700,2021-05-04,34,179
8091,3700,2023-06-04,34,179
8100,3700,2020-05-28,21,180
8101,3700,2020-06-28,21,180
8102,3700,2020-07-28,21,180
8103,3700,2020-08-28,21,180
8092,3700,2020-09-28,21,180
8104,3700,2020-10-28,21,180
8093,3700,2020-11-28,21,180
8105,3700,2020-12-28,21,180
8094,3700,2021-01-28,21,180
8106,3700,2021-02-28,21,180
8095,3700,2021-03-28,21,180
8107,3700,2021-04-28,21,180
8096,3700,2021-05-28,21,180
8108,3700,2021-06-28,21,180
8097,3700,2021-07-28,21,180
8109,3700,2021-08-28,21,180
8098,3700,2021-09-28,21,180
8110,3700,2021-10-28,21,180
8099,3700,2021-11-28,21,180
8111,3700,2023-12-28,21,180
8112,4000,2021-09-10,21,181
8113,4000,2021-10-10,21,181
8114,4000,2021-11-10,21,181
8115,4000,2023-12-10,21,181
8116,4000,2021-01-25,21,182
8117,4000,2021-02-25,21,182
8118,4000,2021-03-25,21,182
8119,4000,2021-04-25,21,182
8120,4000,2021-05-25,21,182
8121,4000,2021-06-25,21,182
8122,4000,2021-07-25,21,182
8123,4000,2021-08-25,21,182
8124,4000,2021-09-25,21,182
8125,4000,2021-10-25,21,182
8126,4000,2021-11-25,21,182
8127,4000,2023-12-25,21,182
8134,3100,2020-07-20,21,183
8128,3100,2020-08-20,21,183
8129,3100,2020-09-20,21,183
8130,3100,2020-10-20,21,183
8131,3100,2020-11-20,21,183
8132,3100,2020-12-20,21,183
8133,3100,2023-01-20,21,183
8135,7100,2021-05-25,21,184
8136,7100,2021-06-25,21,184
8137,7100,2023-07-25,21,184
8138,3700,2021-01-09,18,185
8139,3700,2021-02-09,18,185
8140,3700,2021-03-09,18,185
8141,3700,2021-04-09,18,185
8142,3700,2021-05-09,18,185
8143,3700,2021-06-09,18,185
8144,3700,2021-07-09,18,185
8145,3700,2021-08-09,18,185
8146,3700,2021-09-09,18,185
8147,3700,2021-10-09,18,185
8148,3700,2023-11-09,18,185
8149,6400,2020-11-07,18,186
8150,6400,2020-12-07,18,186
8151,6400,2021-01-07,18,186
8152,6400,2021-02-07,18,186
8153,6400,2021-03-07,18,186
8154,6400,2021-04-07,18,186
8155,6400,2021-05-07,18,186
8156,6400,2021-06-07,18,186
8157,6400,2021-07-07,18,186
8158,6400,2021-08-07,18,186
8159,6400,2021-09-07,18,186
8160,6400,2021-10-07,18,186
8161,6400,2021-11-07,18,186
8162,6400,2023-12-07,18,186
8167,4400,2020-09-24,18,187
8168,4400,2020-10-24,18,187
8169,4400,2020-11-24,18,187
8170,4400,2020-12-24,18,187
8171,4400,2021-01-24,18,187
8172,4400,2021-02-24,18,187
8173,4400,2021-03-24,18,187
8174,4400,2021-04-24,18,187
8163,4400,2021-05-24,18,187
8175,4400,2021-06-24,18,187
8164,4400,2021-07-24,18,187
8176,4400,2021-08-24,18,187
8165,4400,2021-09-24,18,187
8177,4400,2021-10-24,18,187
8166,4400,2021-11-24,18,187
8178,4400,2023-12-24,18,187
8179,7100,2020-10-11,18,188
8180,7100,2020-11-11,18,188
8181,7100,2020-12-11,18,188
8182,7100,2021-01-11,18,188
8183,7100,2021-02-11,18,188
8184,7100,2021-03-11,18,188
8185,7100,2021-04-11,18,188
8186,7100,2021-05-11,18,188
8187,7100,2021-06-11,18,188
8188,7100,2021-07-11,18,188
8189,7100,2021-08-11,18,188
8190,7100,2021-09-11,18,188
8191,7100,2021-10-11,18,188
8192,7100,2021-11-11,18,188
8193,7100,2023-12-11,18,188
8194,6500,2021-07-13,13,189
8195,6500,2021-08-13,13,189
8196,6500,2021-09-13,13,189
8197,6500,2021-10-13,13,189
8198,6500,2021-11-13,13,189
8199,6500,2023-12-13,13,189
8200,3700,2021-03-10,13,190
8201,3700,2021-04-10,13,190
8202,3700,2021-05-10,13,190
8203,3700,2021-06-10,13,190
8204,3700,2021-07-10,13,190
8205,3700,2021-08-10,13,190
8206,3700,2021-09-10,13,190
8207,3700,2021-10-10,13,190
8208,3700,2021-11-10,13,190
8209,3700,2023-12-10,13,190
8210,6400,2021-05-30,13,191
8211,6400,2021-06-30,13,191
8212,6400,2021-07-30,13,191
8213,6400,2021-08-30,13,191
8214,6400,2021-09-30,13,191
8215,6400,2021-10-30,13,191
8216,6400,2021-11-30,13,191
8217,6400,2023-12-30,13,191
8218,3900,2020-07-07,13,192
8219,3900,2020-08-07,13,192
8220,3900,2020-09-07,13,192
8221,3900,2020-10-07,13,192
8222,3900,2020-11-07,13,192
8223,3900,2020-12-07,13,192
8224,3900,2021-01-07,13,192
8225,3900,2021-02-07,13,192
8226,3900,2021-03-07,13,192
8227,3900,2021-04-07,13,192
8228,3900,2021-05-07,13,192
8229,3900,2021-06-07,13,192
8230,3900,2021-07-07,13,192
8231,3900,2021-08-07,13,192
8232,3900,2021-09-07,13,192
8233,3900,2021-10-07,13,192
8234,3900,2021-11-07,13,192
8235,3900,2023-12-07,13,192
8236,7900,2021-04-06,13,193
8237,7900,2021-05-06,13,193
8238,7900,2021-06-06,13,193
8239,7900,2021-07-06,13,193
8240,7900,2021-08-06,13,193
8241,7900,2021-09-06,13,193
8242,7900,2021-10-06,13,193
8243,7900,2021-11-06,13,193
8244,7900,2023-12-06,13,193
8245,3200,2021-01-07,13,194
8246,3200,2021-02-07,13,194
8247,3200,2021-03-07,13,194
8248,3200,2021-04-07,13,194
8249,3200,2021-05-07,13,194
8250,3200,2021-06-07,13,194
8251,3200,2021-07-07,13,194
8252,3200,2021-08-07,13,194
8253,3200,2021-09-07,13,194
8254,3200,2021-10-07,13,194
8255,3200,2021-11-07,13,194
8256,3200,2023-12-07,13,194
8265,4000,2020-05-20,43,195
8266,4000,2020-06-20,43,195
8267,4000,2020-07-20,43,195
8268,4000,2020-08-20,43,195
8257,4000,2020-09-20,43,195
8269,4000,2020-10-20,43,195
8258,4000,2020-11-20,43,195
8270,4000,2020-12-20,43,195
8259,4000,2021-01-20,43,195
8260,4000,2021-02-20,43,195
8261,4000,2021-03-20,43,195
8262,4000,2021-04-20,43,195
8263,4000,2021-05-20,43,195
8264,4000,2023-06-20,43,195
8271,7100,2021-06-25,43,196
8272,7100,2021-07-25,43,196
8273,7100,2021-08-25,43,196
8274,7100,2021-09-25,43,196
8275,7100,2021-10-25,43,196
8276,7100,2021-11-25,43,196
8277,7100,2023-12-25,43,196
8278,4400,2021-09-27,43,197
8279,4400,2021-10-27,43,197
8280,4400,2021-11-27,43,197
8281,4400,2023-12-27,43,197
8282,7400,2021-09-12,43,198
8283,7400,2021-10-12,43,198
8284,7400,2023-11-12,43,198
8287,7000,2020-11-18,43,199
8288,7000,2020-12-18,43,199
8289,7000,2021-01-18,43,199
8290,7000,2021-02-18,43,199
8291,7000,2021-03-18,43,199
8292,7000,2021-04-18,43,199
8293,7000,2021-05-18,43,199
8294,7000,2021-06-18,43,199
8295,7000,2021-07-18,43,199
8296,7000,2021-08-18,43,199
8285,7000,2021-09-18,43,199
8297,7000,2021-10-18,43,199
8286,7000,2021-11-18,43,199
8298,7000,2023-12-18,43,199
8299,2800,2020-08-01,15,200
8300,2800,2020-09-01,15,200
8301,2800,2020-10-01,15,200
8302,2800,2020-11-01,15,200
8303,2800,2020-12-01,15,200
8304,2800,2021-01-01,15,200
8305,2800,2021-02-01,15,200
8306,2800,2021-03-01,15,200
8307,2800,2021-04-01,15,200
8308,2800,2021-05-01,15,200
8309,2800,2021-06-01,15,200
8310,2800,2021-07-01,15,200
8311,2800,2021-08-01,15,200
8312,2800,2021-09-01,15,200
8313,2800,2021-10-01,15,200
8314,2800,2021-11-01,15,200
8315,2800,2023-12-01,15,200
8316,4000,2020-12-01,15,201
8317,4000,2021-01-01,15,201
8318,4000,2021-02-01,15,201
8319,4000,2021-03-01,15,201
8320,4000,2021-04-01,15,201
8321,4000,2021-05-01,15,201
8322,4000,2021-06-01,15,201
8323,4000,2021-07-01,15,201
8324,4000,2021-08-01,15,201
8325,4000,2021-09-01,15,201
8326,4000,2021-10-01,15,201
8327,4000,2021-11-01,15,201
8328,4000,2023-12-01,15,201
8329,3100,2021-06-25,15,202
8330,3100,2021-07-25,15,202
8331,3100,2021-08-25,15,202
8332,3100,2021-09-25,15,202
8333,3100,2021-10-25,15,202
8334,3100,2021-11-25,15,202
8335,3100,2023-12-25,15,202
8338,3700,2020-12-31,15,203
8339,3700,2021-01-31,15,203
8340,3700,2021-02-28,15,203
8341,3700,2021-03-28,15,203
8342,3700,2021-04-28,15,203
8343,3700,2021-05-28,15,203
8344,3700,2021-06-28,15,203
8345,3700,2021-07-28,15,203
8346,3700,2021-08-28,15,203
8347,3700,2021-09-28,15,203
8337,3700,2021-10-28,15,203
8336,3700,2023-11-28,15,203
8348,7400,2021-11-05,15,204
8349,7400,2023-12-05,15,204
8350,4000,2021-05-29,22,205
8351,4000,2021-06-29,22,205
8352,4000,2021-07-29,22,205
8353,4000,2021-08-29,22,205
8354,4000,2021-09-29,22,205
8355,4000,2021-10-29,22,205
8356,4000,2021-11-29,22,205
8357,4000,2023-12-29,22,205
8365,3500,2020-06-13,22,206
8366,3500,2020-07-13,22,206
8367,3500,2020-08-13,22,206
8368,3500,2020-09-13,22,206
8369,3500,2020-10-13,22,206
8358,3500,2020-11-13,22,206
8370,3500,2020-12-13,22,206
8359,3500,2021-01-13,22,206
8371,3500,2021-02-13,22,206
8360,3500,2021-03-13,22,206
8372,3500,2021-04-13,22,206
8361,3500,2021-05-13,22,206
8373,3500,2021-06-13,22,206
8362,3500,2021-07-13,22,206
8374,3500,2021-08-13,22,206
8363,3500,2021-09-13,22,206
8375,3500,2021-10-13,22,206
8364,3500,2021-11-13,22,206
8376,3500,2023-12-13,22,206
8377,3200,2021-11-27,22,207
8378,3200,2023-12-27,22,207
8383,2800,2020-09-21,22,208
8384,2800,2020-10-21,22,208
8385,2800,2020-11-21,22,208
8386,2800,2020-12-21,22,208
8387,2800,2021-01-21,22,208
8388,2800,2021-02-21,22,208
8389,2800,2021-03-21,22,208
8390,2800,2021-04-21,22,208
8379,2800,2021-05-21,22,208
8391,2800,2021-06-21,22,208
8380,2800,2021-07-21,22,208
8392,2800,2021-08-21,22,208
8381,2800,2021-09-21,22,208
8393,2800,2021-10-21,22,208
8382,2800,2021-11-21,22,208
8394,2800,2023-12-21,22,208
8395,4400,2021-04-23,22,209
8396,4400,2021-05-23,22,209
8397,4400,2021-06-23,22,209
8398,4400,2021-07-23,22,209
8399,4400,2021-08-23,22,209
8400,4400,2021-09-23,22,209
8401,4400,2021-10-23,22,209
8402,4400,2023-11-23,22,209
8403,6500,2021-11-10,22,210
8404,6500,2023-12-10,22,210
8405,3100,2021-09-29,22,211
8406,3100,2021-10-29,22,211
8407,3100,2021-11-29,22,211
8408,3100,2023-12-29,22,211
8409,4500,2021-11-14,22,212
8410,4500,2023-12-14,22,212
8411,4000,2023-11-22,53,213
8412,3200,2020-07-07,72,214
8413,3200,2020-08-07,72,214
8414,3200,2020-09-07,72,214
8415,3200,2020-10-07,72,214
8416,3200,2020-11-07,72,214
8417,3200,2020-12-07,72,214
8418,3200,2021-01-07,72,214
8419,3200,2021-02-07,72,214
8420,3200,2021-03-07,72,214
8421,3200,2021-04-07,72,214
8422,3200,2021-05-07,72,214
8423,3200,2021-06-07,72,214
8424,3200,2021-07-07,72,214
8425,3200,2021-08-07,72,214
8426,3200,2021-09-07,72,214
8427,3200,2021-10-07,72,214
8428,3200,2021-11-07,72,214
8429,3200,2023-12-07,72,214
8430,7000,2021-04-12,72,215
8431,7000,2021-05-12,72,215
8432,7000,2021-06-12,72,215
8433,7000,2021-07-12,72,215
8434,7000,2021-08-12,72,215
8435,7000,2021-09-12,72,215
8436,7000,2021-10-12,72,215
8437,7000,2021-11-12,72,215
8438,7000,2023-12-12,72,215
8439,7900,2020-06-09,72,216
8440,7900,2020-07-09,72,216
8441,7900,2020-08-09,72,216
8442,7900,2020-09-09,72,216
8443,7900,2020-10-09,72,216
8444,7900,2020-11-09,72,216
8445,7900,2020-12-09,72,216
8446,7900,2021-01-09,72,216
8447,7900,2021-02-09,72,216
8448,7900,2021-03-09,72,216
8449,7900,2021-04-09,72,216
8450,7900,2021-05-09,72,216
8451,7900,2021-06-09,72,216
8452,7900,2021-07-09,72,216
8453,7900,2021-08-09,72,216
8454,7900,2021-09-09,72,216
8455,7900,2021-10-09,72,216
8456,7900,2021-11-09,72,216
8457,7900,2023-12-09,72,216
8458,4000,2020-08-01,72,217
8459,4000,2020-09-01,72,217
8460,4000,2020-10-01,72,217
8461,4000,2020-11-01,72,217
8462,4000,2020-12-01,72,217
8463,4000,2021-01-01,72,217
8464,4000,2021-02-01,72,217
8465,4000,2021-03-01,72,217
8466,4000,2021-04-01,72,217
8467,4000,2021-05-01,72,217
8468,4000,2021-06-01,72,217
8469,4000,2021-07-01,72,217
8470,4000,2021-08-01,72,217
8471,4000,2021-09-01,72,217
8472,4000,2021-10-01,72,217
8473,4000,2021-11-01,72,217
8474,4000,2023-12-01,72,217
8475,7900,2023-12-07,19,218
8484,6500,2020-05-27,19,219
8485,6500,2020-06-27,19,219
8486,6500,2020-07-27,19,219
8487,6500,2020-08-27,19,219
8476,6500,2020-09-27,19,219
8488,6500,2020-10-27,19,219
8477,6500,2020-11-27,19,219
8489,6500,2020-12-27,19,219
8478,6500,2021-01-27,19,219
8490,6500,2021-02-27,19,219
8479,6500,2021-03-27,19,219
8491,6500,2021-04-27,19,219
8480,6500,2021-05-27,19,219
8492,6500,2021-06-27,19,219
8481,6500,2021-07-27,19,219
8493,6500,2021-08-27,19,219
8482,6500,2021-09-27,19,219
8494,6500,2021-10-27,19,219
8483,6500,2021-11-27,19,219
8495,6500,2023-12-27,19,219
8496,7400,2021-02-10,19,220
8497,7400,2021-03-10,19,220
8498,7400,2021-04-10,19,220
8499,7400,2021-05-10,19,220
8500,7400,2021-06-10,19,220
8501,7400,2021-07-10,19,220
8502,7400,2021-08-10,19,220
8503,7400,2021-09-10,19,220
8504,7400,2021-10-10,19,220
8505,7400,2021-11-10,19,220
8506,7400,2023-12-10,19,220
8507,7100,2020-06-09,19,221
8508,7100,2020-07-09,19,221
8509,7100,2020-08-09,19,221
8510,7100,2020-09-09,19,221
8511,7100,2023-10-09,19,221
8512,6500,2023-12-14,7,222
8513,4000,2021-07-05,7,223
8514,4000,2021-08-05,7,223
8515,4000,2021-09-05,7,223
8516,4000,2021-10-05,7,223
8517,4000,2021-11-05,7,223
8518,4000,2023-12-05,7,223
8519,3200,2021-07-22,7,224
8520,3200,2021-08-22,7,224
8521,3200,2021-09-22,7,224
8522,3200,2021-10-22,7,224
8523,3200,2021-11-22,7,224
8524,3200,2023-12-22,7,224
8526,6500,2020-12-28,122,225
8527,6500,2021-01-28,122,225
8528,6500,2021-02-28,122,225
8529,6500,2021-03-28,122,225
8530,6500,2021-04-28,122,225
8531,6500,2021-05-28,122,225
8532,6500,2021-06-28,122,225
8533,6500,2021-07-28,122,225
8534,6500,2021-08-28,122,225
8535,6500,2021-09-28,122,225
8536,6500,2021-10-28,122,225
8525,6500,2021-11-28,122,225
8537,6500,2023-12-28,122,225
8538,4000,2021-02-15,122,226
8539,4000,2021-03-15,122,226
8540,4000,2021-04-15,122,226
8541,4000,2021-05-15,122,226
8542,4000,2021-06-15,122,226
8543,4000,2021-07-15,122,226
8544,4000,2021-08-15,122,226
8545,4000,2021-09-15,122,226
8546,4000,2021-10-15,122,226
8547,4000,2021-11-15,122,226
8548,4000,2023-12-15,122,226
8549,3500,2021-03-25,97,227
8550,3500,2021-04-25,97,227
8551,3500,2021-05-25,97,227
8552,3500,2021-06-25,97,227
8553,3500,2021-07-25,97,227
8554,3500,2021-08-25,97,227
8555,3500,2021-09-25,97,227
8556,3500,2021-10-25,97,227
8557,3500,2021-11-25,97,227
8558,3500,2023-12-25,97,227
8559,3200,2021-04-15,97,228
8560,3200,2021-05-15,97,228
8561,3200,2021-06-15,97,228
8562,3200,2021-07-15,97,228
8563,3200,2021-08-15,97,228
8564,3200,2021-09-15,97,228
8565,3200,2021-10-15,97,228
8566,3200,2021-11-15,97,228
8567,3200,2023-12-15,97,228
8575,4000,2020-07-29,97,229
8576,4000,2020-08-29,97,229
8577,4000,2020-09-29,97,229
8578,4000,2020-10-29,97,229
8579,4000,2020-11-29,97,229
8580,4000,2020-12-29,97,229
8581,4000,2021-01-29,97,229
8582,4000,2021-02-28,97,229
8583,4000,2021-03-28,97,229
8584,4000,2021-04-28,97,229
8585,4000,2021-05-28,97,229
8574,4000,2021-06-28,97,229
8568,4000,2021-07-28,97,229
8569,4000,2021-08-28,97,229
8570,4000,2021-09-28,97,229
8571,4000,2021-10-28,97,229
8572,4000,2021-11-28,97,229
8573,4000,2023-12-28,97,229
8589,3500,2020-10-17,28,230
8590,3500,2020-11-17,28,230
8591,3500,2020-12-17,28,230
8592,3500,2021-01-17,28,230
8593,3500,2021-02-17,28,230
8594,3500,2021-03-17,28,230
8595,3500,2021-04-17,28,230
8596,3500,2021-05-17,28,230
8597,3500,2021-06-17,28,230
8586,3500,2021-07-17,28,230
8598,3500,2021-08-17,28,230
8587,3500,2021-09-17,28,230
8599,3500,2021-10-17,28,230
8588,3500,2021-11-17,28,230
8600,3500,2023-12-17,28,230
8601,3700,2021-06-30,28,231
8602,3700,2021-07-30,28,231
8603,3700,2021-08-30,28,231
8604,3700,2021-09-30,28,231
8605,3700,2021-10-30,28,231
8606,3700,2021-11-30,28,231
8607,3700,2023-12-30,28,231
8608,3100,2020-05-05,28,232
8609,3100,2020-06-05,28,232
8610,3100,2020-07-05,28,232
8611,3100,2020-08-05,28,232
8612,3100,2020-09-05,28,232
8613,3100,2020-10-05,28,232
8614,3100,2020-11-05,28,232
8615,3100,2020-12-05,28,232
8616,3100,2021-01-05,28,232
8617,3100,2021-02-05,28,232
8618,3100,2021-03-05,28,232
8619,3100,2021-04-05,28,232
8620,3100,2021-05-05,28,232
8621,3100,2021-06-05,28,232
8622,3100,2021-07-05,28,232
8623,3100,2021-08-05,28,232
8624,3100,2021-09-05,28,232
8625,3100,2021-10-05,28,232
8626,3100,2021-11-05,28,232
8627,3100,2023-12-05,28,232
8628,4000,2021-06-04,28,233
8629,4000,2023-07-04,28,233
8630,3700,2021-02-13,28,234
8631,3700,2021-03-13,28,234
8632,3700,2021-04-13,28,234
8633,3700,2021-05-13,28,234
8634,3700,2021-06-13,28,234
8635,3700,2021-07-13,28,234
8636,3700,2021-08-13,28,234
8637,3700,2021-09-13,28,234
8638,3700,2021-10-13,28,234
8639,3700,2021-11-13,28,234
8640,3700,2023-12-13,28,234
8641,5000,2021-07-21,54,235
8642,5000,2021-08-21,54,235
8643,5000,2021-09-21,54,235
8644,5000,2021-10-21,54,235
8645,5000,2021-11-21,54,235
8646,5000,2023-12-21,54,235
8647,3100,2021-11-14,54,236
8648,3100,2023-12-14,54,236
8653,6500,2020-09-28,54,237
8654,6500,2020-10-28,54,237
8655,6500,2020-11-28,54,237
8656,6500,2020-12-28,54,237
8657,6500,2021-01-28,54,237
8658,6500,2021-02-28,54,237
8659,6500,2021-03-28,54,237
8649,6500,2021-04-28,54,237
8650,6500,2021-05-28,54,237
8651,6500,2021-06-28,54,237
8652,6500,2023-07-28,54,237
8660,4000,2021-03-01,54,238
8661,4000,2021-04-01,54,238
8662,4000,2021-05-01,54,238
8663,4000,2021-06-01,54,238
8664,4000,2021-07-01,54,238
8665,4000,2021-08-01,54,238
8666,4000,2021-09-01,54,238
8667,4000,2021-10-01,54,238
8668,4000,2021-11-01,54,238
8669,4000,2023-12-01,54,238
8670,3700,2021-01-16,54,239
8671,3700,2021-02-16,54,239
8672,3700,2021-03-16,54,239
8673,3700,2021-04-16,54,239
8674,3700,2021-05-16,54,239
8675,3700,2021-06-16,54,239
8676,3700,2021-07-16,54,239
8677,3700,2021-08-16,54,239
8678,3700,2021-09-16,54,239
8679,3700,2021-10-16,54,239
8680,3700,2021-11-16,54,239
8681,3700,2023-12-16,54,239
8682,3200,2021-11-24,54,240
8683,3200,2023-12-24,54,240
8684,7400,2021-05-30,54,241
8685,7400,2021-06-30,54,241
8686,7400,2021-07-30,54,241
8687,7400,2021-08-30,54,241
8688,7400,2023-09-30,54,241
8689,7900,2021-10-29,54,242
8690,7900,2021-11-29,54,242
8691,7900,2023-12-29,54,242
8692,7100,2021-04-17,50,243
8693,7100,2021-05-17,50,243
8694,7100,2021-06-17,50,243
8695,7100,2021-07-17,50,243
8696,7100,2021-08-17,50,243
8697,7100,2021-09-17,50,243
8698,7100,2021-10-17,50,243
8699,7100,2021-11-17,50,243
8700,7100,2023-12-17,50,243
8701,3700,2020-08-02,50,244
8702,3700,2020-09-02,50,244
8703,3700,2020-10-02,50,244
8704,3700,2020-11-02,50,244
8705,3700,2020-12-02,50,244
8706,3700,2021-01-02,50,244
8707,3700,2021-02-02,50,244
8708,3700,2021-03-02,50,244
8709,3700,2021-04-02,50,244
8710,3700,2021-05-02,50,244
8711,3700,2021-06-02,50,244
8712,3700,2021-07-02,50,244
8713,3700,2021-08-02,50,244
8714,3700,2021-09-02,50,244
8715,3700,2021-10-02,50,244
8716,3700,2021-11-02,50,244
8717,3700,2023-12-02,50,244
8719,3200,2021-05-31,50,245
8720,3200,2021-06-30,50,245
8721,3200,2021-07-30,50,245
8722,3200,2021-08-30,50,245
8723,3200,2021-09-30,50,245
8724,3200,2021-10-30,50,245
8725,3200,2021-11-30,50,245
8718,3200,2023-12-30,50,245
8726,4500,2020-11-03,50,246
8727,4500,2020-12-03,50,246
8728,4500,2021-01-03,50,246
8729,4500,2021-02-03,50,246
8730,4500,2021-03-03,50,246
8731,4500,2021-04-03,50,246
8732,4500,2021-05-03,50,246
8733,4500,2021-06-03,50,246
8734,4500,2021-07-03,50,246
8735,4500,2021-08-03,50,246
8736,4500,2021-09-03,50,246
8737,4500,2021-10-03,50,246
8738,4500,2021-11-03,50,246
8739,4500,2023-12-03,50,246
8746,6500,2020-07-15,16,247
8747,6500,2020-08-15,16,247
8748,6500,2020-09-15,16,247
8749,6500,2020-10-15,16,247
8750,6500,2020-11-15,16,247
8751,6500,2020-12-15,16,247
8740,6500,2021-01-15,16,247
8752,6500,2021-02-15,16,247
8741,6500,2021-03-15,16,247
8753,6500,2021-04-15,16,247
8742,6500,2021-05-15,16,247
8754,6500,2021-06-15,16,247
8743,6500,2021-07-15,16,247
8755,6500,2021-08-15,16,247
8744,6500,2021-09-15,16,247
8756,6500,2021-10-15,16,247
8745,6500,2021-11-15,16,247
8757,6500,2023-12-15,16,247
8766,3700,2020-06-29,16,248
8765,3700,2020-07-29,16,248
8758,3700,2020-08-29,16,248
8759,3700,2020-09-29,16,248
8760,3700,2020-10-29,16,248
8761,3700,2020-11-29,16,248
8762,3700,2020-12-29,16,248
8763,3700,2021-01-29,16,248
8764,3700,2023-02-28,16,248
8767,5000,2020-12-01,16,249
8768,5000,2021-01-01,16,249
8769,5000,2021-02-01,16,249
8770,5000,2021-03-01,16,249
8771,5000,2021-04-01,16,249
8772,5000,2021-05-01,16,249
8773,5000,2021-06-01,16,249
8774,5000,2021-07-01,16,249
8775,5000,2021-08-01,16,249
8776,5000,2021-09-01,16,249
8777,5000,2021-10-01,16,249
8778,5000,2021-11-01,16,249
8779,5000,2023-12-01,16,249
8780,6500,2020-11-05,16,250
8781,6500,2020-12-05,16,250
8782,6500,2021-01-05,16,250
8783,6500,2021-02-05,16,250
8784,6500,2021-03-05,16,250
8785,6500,2021-04-05,16,250
8786,6500,2021-05-05,16,250
8787,6500,2021-06-05,16,250
8788,6500,2021-07-05,16,250
8789,6500,2021-08-05,16,250
8790,6500,2021-09-05,16,250
8791,6500,2021-10-05,16,250
8792,6500,2021-11-05,16,250
8793,6500,2023-12-05,16,250
8794,3900,2021-07-12,16,251
8795,3900,2021-08-12,16,251
8796,3900,2021-09-12,16,251
8797,3900,2021-10-12,16,251
8798,3900,2023-11-12,16,251
8799,4400,2021-09-25,16,252
8800,4400,2021-10-25,16,252
8801,4400,2021-11-25,16,252
8802,4400,2023-12-25,16,252
8803,4500,2021-06-29,16,253
8804,4500,2021-07-29,16,253
8805,4500,2021-08-29,16,253
8806,4500,2021-09-29,16,253
8807,4500,2021-10-29,16,253
8808,4500,2021-11-29,16,253
8809,4500,2023-12-29,16,253
8810,2800,2021-02-23,16,254
8811,2800,2021-03-23,16,254
8812,2800,2021-04-23,16,254
8813,2800,2021-05-23,16,254
8814,2800,2021-06-23,16,254
8815,2800,2021-07-23,16,254
8816,2800,2021-08-23,16,254
8817,2800,2021-09-23,16,254
8818,2800,2021-10-23,16,254
8819,2800,2021-11-23,16,254
8820,2800,2023-12-23,16,254
8827,7900,2020-07-23,16,255
8828,7900,2020-08-23,16,255
8829,7900,2020-09-23,16,255
8830,7900,2020-10-23,16,255
8831,7900,2020-11-23,16,255
8832,7900,2020-12-23,16,255
8821,7900,2021-01-23,16,255
8833,7900,2021-02-23,16,255
8822,7900,2021-03-23,16,255
8834,7900,2021-04-23,16,255
8823,7900,2021-05-23,16,255
8835,7900,2021-06-23,16,255
