pago_id,monto,fecha,id_usuario,preorden,id_proveedor,id_videojuego,subs_id
930,6500,2021-12-06,112,,,,99.0
51,6500,2021-09-28,22,,,,7.0
4393,5000,2020-09-16,23,False,4.0,43.0,
2141,5000,2020-06-20,88,,,,225.0
4337,9200,2021-07-10,148,False,6.0,12517.0,
3452,4000,2020-09-24,100,,,,367.0
2415,5500,2021-09-22,38,,,,252.0
2074,3000,2020-10-28,118,,,,219.0
854,8000,2021-09-03,40,,,,88.0
3638,62150,2020-02-17,9,False,2.0,327.0,
5076,41650,2021-02-28,82,False,2.0,1372.0,
1807,8500,2021-12-12,121,,,,194.0
2547,9500,2020-12-30,134,,,,268.0
296,7500,2021-12-20,97,,,,28.0
5707,52195,2021-02-21,139,True,1.0,75.0,
4898,6000,2021-11-05,47,False,5.0,40.0,
3159,8500,2021-05-10,129,,,,334.0
2150,5000,2021-03-20,88,,,,225.0
601,5000,2021-06-09,125,,,,60.0
1390,8000,2021-02-16,106,,,,150.0
1918,8500,2021-09-04,28,,,,203.0
3779,50600,2021-02-25,116,True,6.0,7342.0,
2536,4000,2021-03-26,134,,,,266.0
5660,38500,2021-11-08,86,False,2.0,1985.0,
3797,18550,2021-02-06,107,False,6.0,673.0,
2576,9500,2021-10-11,131,,,,272.0
6032,46000,2021-09-24,138,False,6.0,7342.0,
4681,55000,2021-08-25,142,True,4.0,529.0,
2956,5500,2021-09-28,144,,,,308.0
3258,9500,2021-12-11,129,,,,347.0
850,8000,2021-05-03,40,,,,88.0
4288,28500,2021-05-26,79,False,4.0,127.0,
5118,6000,2020-09-30,28,False,5.0,40.0,
2485,9500,2021-08-06,36,,,,259.0
4709,36450,2021-07-31,133,False,3.0,233.0,
4812,9100,2021-02-23,150,False,3.0,15.0,
1770,5500,2021-10-01,111,,,,188.0
740,5000,2021-11-18,89,,,,78.0
1030,4000,2020-09-18,79,,,,114.0
1865,6500,2021-05-20,83,,,,199.0
5628,28500,2020-11-03,131,False,4.0,127.0,
2702,5000,2021-07-13,139,,,,282.0
1100,5000,2021-04-11,148,,,,122.0
5655,21600,2020-09-13,86,False,2.0,1887.0,
942,3000,2021-10-07,112,,,,100.0
2510,5000,2021-07-30,134,,,,263.0
1578,3500,2021-03-11,150,,,,171.0
5011,10500,2020-02-23,87,False,4.0,960.0,
3184,5000,2021-10-14,129,,,,337.0
4099,39000,2020-04-19,40,False,6.0,116.0,
3406,5000,2021-12-01,132,,,,359.0
1179,8000,2021-06-17,110,,,,130.0
3649,19000,2021-08-28,9,False,4.0,247.0,
2308,6500,2021-02-18,136,,,,239.0
1311,5000,2021-04-26,126,,,,140.0
3015,6500,2021-09-09,44,,,,314.0
3721,61100,2020-02-29,97,False,5.0,128.0,
4659,21000,2021-11-13,142,False,3.0,72.0,
2495,5000,2020-12-04,134,,,,262.0
2400,5500,2020-06-22,38,,,,252.0
230,7000,2020-12-11,9,,,,22.0
2728,9500,2021-06-11,80,,,,285.0
2737,4000,2021-05-14,80,,,,286.0
909,4000,2021-11-20,54,,,,97.0
3303,5000,2021-05-20,130,,,,351.0
6275,41800,2020-02-20,132,True,1.0,622.0,
6113,17050,2020-07-18,140,False,2.0,1331.0,
936,3000,2021-04-07,112,,,,100.0
34,6500,2021-08-11,22,,,,6.0
1198,5500,2020-11-22,81,,,,133.0
1885,9500,2021-11-07,83,,,,200.0
848,8000,2021-03-03,40,,,,88.0
1976,7500,2021-04-21,85,,,,209.0
4416,20900,2021-08-16,110,False,2.0,247.0,
3534,29150,2020-07-12,22,True,1.0,673.0,
2902,4500,2021-07-25,45,,,,303.0
2545,9500,2020-10-31,134,,,,268.0
3481,6500,2021-12-14,102,,,,370.0
243,6500,2021-05-14,9,,,,23.0
1495,8000,2021-10-08,133,,,,161.0
2575,9500,2021-09-11,131,,,,272.0
2460,5000,2021-12-23,36,,,,257.0
5456,21000,2021-01-20,136,False,4.0,1164.0,
1876,9500,2021-02-07,83,,,,200.0
2118,5000,2021-04-15,118,,,,223.0
1215,5000,2021-07-02,11,,,,134.0
485,5000,2021-08-28,146,,,,48.0
690,6500,2021-08-31,77,,,,71.0
2391,4000,2021-08-26,38,,,,250.0
5916,31050,2021-07-25,144,False,6.0,14593.0,
3642,34200,2020-02-17,9,False,2.0,622.0,
3333,7000,2021-03-08,130,,,,353.0
923,5000,2021-07-08,54,,,,98.0
4662,37600,2021-02-04,142,False,3.0,128.0,
6003,15950,2020-07-19,98,False,2.0,1802.0,
6021,31150,2020-08-18,138,False,1.0,979.0,
4208,31050,2021-11-21,93,False,6.0,14593.0,
1003,8500,2021-10-30,143,,,,110.0
6209,28050,2020-10-04,135,False,5.0,559.0,
329,8000,2020-12-27,108,,,,31.0
4567,44000,2020-11-19,126,False,2.0,478.0,
5319,61200,2021-02-21,32,False,5.0,1970.0,
4317,12500,2020-09-25,105,False,4.0,1121.0,
1661,3000,2021-02-08,47,,,,179.0
138,6500,2021-09-05,104,,,,12.0
6039,22400,2021-03-13,138,False,6.0,1942.0,
3244,5000,2020-11-14,129,,,,346.0
5922,41500,2020-09-25,144,False,4.0,6801.0,
2768,3000,2020-07-28,80,,,,289.0
754,5000,2021-08-24,96,,,,80.0
4652,30150,2021-06-07,142,False,1.0,73.0,
5299,15500,2020-08-23,149,False,6.0,974.0,
4583,33600,2021-09-10,126,False,5.0,434.0,
3662,13500,2021-05-06,9,False,3.0,537.0,
397,4000,2021-09-10,107,,,,39.0
3535,29750,2020-02-17,22,False,1.0,500.0,
2691,5000,2020-08-13,139,,,,282.0
5004,8750,2020-01-30,87,False,6.0,427.0,
4575,33750,2021-04-17,126,False,2.0,533.0,
4722,18000,2021-02-03,124,False,6.0,11198.0,
4377,26800,2020-04-26,23,False,2.0,73.0,
1293,6500,2021-06-05,117,,,,139.0
5534,18500,2021-07-02,38,False,4.0,1011.0,
1967,9500,2021-05-12,85,,,,208.0
5793,22200,2020-09-02,119,False,3.0,1011.0,
5396,59400,2020-12-19,84,False,3.0,8173.0,
2972,4500,2021-07-19,46,,,,309.0
4203,51500,2020-08-30,93,False,4.0,19565.0,
4973,14400,2021-02-07,111,False,3.0,37.0,
5635,4000,2021-11-15,131,False,1.0,121.0,
4841,18550,2021-10-22,141,False,6.0,673.0,
3028,5000,2021-11-22,44,,,,316.0
5507,32850,2020-12-06,91,False,1.0,2155.0,
3166,9500,2020-07-17,129,,,,335.0
5775,28000,2021-09-14,10,False,4.0,1020.0,
4325,31800,2020-08-31,41,False,3.0,673.0,
492,9500,2021-03-28,146,,,,49.0
5755,48180,2020-11-06,80,True,5.0,75.0,
3402,5000,2021-08-01,132,,,,359.0
889,8000,2021-09-07,54,,,,95.0
10,4000,2021-10-21,102,,,,2.0
3063,5000,2021-12-24,138,,,,322.0
2755,9500,2020-12-16,80,,,,288.0
4409,21600,2020-10-23,110,False,2.0,1887.0,
4917,12650,2021-03-26,47,False,1.0,12517.0,
4713,31050,2021-03-11,133,False,6.0,1262.0,
1662,3000,2021-03-08,47,,,,179.0
4479,31500,2020-02-12,11,False,5.0,1985.0,
5691,18500,2021-05-22,12,False,6.0,1026.0,
432,9500,2021-09-23,107,,,,43.0
2475,9500,2020-10-06,36,,,,259.0
559,5000,2021-03-25,99,,,,54.0
3053,7500,2021-08-29,98,,,,320.0
3568,33500,2020-03-03,104,False,6.0,1029.0,
1548,5500,2021-04-05,64,,,,168.0
3657,34980,2021-09-30,9,True,3.0,673.0,
6088,29500,2020-05-12,78,False,4.0,19560.0,
147,5000,2021-08-24,104,,,,13.0
6247,75075,2020-05-16,95,True,5.0,11133.0,
3173,4500,2021-09-10,129,,,,336.0
504,5500,2020-08-23,146,,,,50.0
4186,17545,2020-04-30,112,True,6.0,1802.0,
4957,60000,2020-03-07,114,False,1.0,472.0,
5283,6500,2020-10-04,149,False,1.0,733.0,
4965,61200,2021-01-03,111,False,5.0,1970.0,
4180,29500,2020-12-17,112,False,5.0,59.0,
3129,7000,2021-06-13,140,,,,331.0
1431,8000,2021-10-30,27,,,,155.0
3109,5000,2021-08-20,78,,,,329.0
5395,46500,2020-10-23,84,False,3.0,7351.0,
5162,12650,2020-03-27,28,False,1.0,12517.0,
3072,6500,2021-02-13,138,,,,324.0
289,7500,2021-05-20,97,,,,28.0
2350,6500,2021-11-30,19,,,,244.0
318,6500,2021-03-24,97,,,,30.0
627,6500,2021-11-19,125,,,,63.0
3544,9750,2020-08-22,145,False,3.0,40.0,
6324,51000,2021-11-16,76,False,4.0,1970.0,
5733,29400,2021-09-24,80,False,3.0,1266.0,
1306,5000,2020-11-26,126,,,,140.0
880,7500,2021-09-17,40,,,,91.0
1167,9500,2021-04-20,110,,,,129.0
2602,8500,2021-09-18,86,,,,275.0
4118,48950,2020-05-14,54,False,2.0,979.0,
3446,7000,2021-08-21,76,,,,366.0
2520,3000,2020-09-28,134,,,,264.0
5377,14800,2020-01-28,35,False,5.0,1011.0,
4286,11500,2021-05-27,79,False,4.0,12517.0,
4641,35200,2021-07-19,106,False,3.0,7599.0,
803,5000,2021-10-09,137,,,,84.0
5275,47000,2020-01-26,88,False,6.0,358.0,
1288,6500,2021-01-05,117,,,,139.0
2652,4000,2020-12-17,12,,,,278.0
1039,4000,2021-06-18,79,,,,114.0
5097,44200,2020-07-12,83,False,2.0,25076.0,
5203,29050,2020-11-05,123,False,5.0,7344.0,
4692,24300,2021-11-11,27,False,3.0,1887.0,
4179,61200,2021-11-28,112,False,5.0,1970.0,
5699,38000,2021-09-01,139,False,1.0,622.0,
4909,30800,2020-01-05,47,False,2.0,623.0,
3081,6500,2021-01-24,113,,,,325.0
1601,9500,2020-12-04,150,,,,173.0
3969,22400,2021-08-12,125,False,6.0,1942.0,
4966,37895,2021-07-05,111,True,5.0,673.0,
2592,5000,2021-07-19,86,,,,274.0
3151,9500,2021-12-06,129,,,,333.0
3619,4400,2020-03-14,115,True,3.0,733.0,
1210,5500,2021-11-22,81,,,,133.0
5654,3300,2020-04-06,86,False,2.0,124.0,
3259,3000,2021-07-19,129,,,,348.0
3444,7000,2021-06-21,76,,,,366.0
2085,3000,2021-09-28,118,,,,219.0
2540,9500,2021-08-07,134,,,,267.0
5249,35000,2020-07-25,88,False,1.0,529.0,
1988,3000,2020-08-06,123,,,,213.0
1570,6500,2021-07-08,64,,,,169.0
571,5000,2021-06-21,99,,,,56.0
1291,6500,2021-04-05,117,,,,139.0
2169,3000,2020-12-04,149,,,,227.0
4463,30500,2020-11-16,11,False,4.0,109.0,
6252,50700,2021-10-02,95,False,5.0,2993.0,
525,7000,2021-02-03,127,,,,51.0
5234,29050,2020-03-06,88,False,5.0,7344.0,
6053,57000,2021-04-29,113,False,4.0,11156.0,
5703,24300,2020-08-29,139,False,1.0,1887.0,
378,5500,2021-05-25,107,,,,38.0
2224,5000,2021-09-15,35,,,,232.0
3207,6500,2020-09-10,129,,,,340.0
1560,6500,2020-09-08,64,,,,169.0
406,5000,2021-03-05,107,,,,40.0
1461,6500,2020-10-21,133,,,,158.0
3776,54000,2021-02-10,116,False,6.0,8173.0,
691,6500,2021-09-30,77,,,,71.0
5227,8000,2020-02-23,118,False,4.0,1871.0,
4403,9100,2020-01-09,110,False,3.0,15.0,
3681,24400,2020-03-29,109,False,5.0,71.0,
2262,5000,2021-05-19,35,,,,235.0
3697,24150,2021-10-19,97,False,3.0,501.0,
1843,4000,2021-08-02,82,,,,197.0
858,5000,2021-08-28,40,,,,89.0
2146,5000,2020-11-20,88,,,,225.0
3252,5000,2021-07-14,129,,,,346.0
4362,9200,2021-11-03,23,False,6.0,12517.0,
8,4000,2021-08-21,102,,,,2.0
5853,30800,2021-05-23,45,False,2.0,623.0,
3669,9200,2020-10-22,109,False,5.0,730.0,
5560,41600,2020-03-31,36,False,2.0,1942.0,
3390,5000,2021-06-26,95,,,,358.0
1399,8000,2021-11-16,106,,,,150.0
3995,35200,2020-04-18,77,False,3.0,7599.0,
2822,5000,2021-05-25,10,,,,293.0
4940,32850,2021-08-05,128,False,1.0,2155.0,
3598,20150,2020-03-20,115,False,6.0,1331.0,
2033,5000,2021-08-17,123,,,,215.0
468,9500,2021-06-16,146,,,,47.0
3272,6500,2021-02-01,130,,,,349.0
6116,33500,2021-11-20,140,False,4.0,73.0,
210,5500,2021-03-21,122,,,,20.0
3866,63525,2021-07-21,146,True,2.0,11133.0,
2582,6500,2021-09-23,131,,,,273.0
3665,5600,2021-07-04,9,False,3.0,1871.0,
4558,42900,2021-07-14,117,False,1.0,2993.0,
5493,54000,2020-01-02,91,False,6.0,8173.0,
5407,5600,2020-08-14,84,False,3.0,1871.0,
1745,4500,2021-06-17,128,,,,186.0
4193,38500,2020-04-16,93,False,4.0,623.0,
3714,30800,2021-11-29,97,False,2.0,1020.0,
6316,33500,2021-10-17,76,False,6.0,1029.0,
6329,40000,2021-03-14,76,False,4.0,16.0,
5726,55000,2020-11-19,80,False,2.0,529.0,
1073,5500,2020-07-09,148,,,,120.0
776,5500,2021-07-24,96,,,,82.0
5808,25500,2020-03-30,30,False,4.0,559.0,
4386,42000,2020-06-14,23,False,2.0,472.0,
856,8000,2021-11-03,40,,,,88.0
3117,8000,2021-04-01,78,,,,330.0
2678,4000,2021-12-10,139,,,,280.0
4015,41200,2021-03-08,89,False,1.0,113.0,
2164,3500,2021-09-14,88,,,,226.0
6109,37620,2020-05-16,140,True,2.0,622.0,
5648,36500,2020-02-17,86,False,4.0,2155.0,
828,5500,2021-02-23,40,,,,87.0
3064,8500,2021-11-23,138,,,,323.0
3146,9500,2021-07-06,129,,,,333.0
2129,6500,2021-02-04,88,,,,224.0
1476,5000,2020-07-09,133,,,,159.0
5971,18500,2021-07-05,44,False,6.0,1026.0,
4536,39000,2021-09-02,117,False,6.0,116.0,
1634,5000,2021-03-01,141,,,,175.0
750,5000,2021-04-24,96,,,,80.0
5394,15500,2021-04-02,35,False,6.0,974.0,
2847,5000,2020-12-02,30,,,,298.0
1257,6500,2021-07-04,74,,,,137.0
4597,9200,2020-03-30,120,False,5.0,730.0,
6170,61200,2021-09-28,130,False,5.0,1970.0,
2605,8500,2021-12-18,86,,,,275.0
5750,44550,2021-10-08,80,False,5.0,233.0,
150,5000,2021-11-24,104,,,,13.0
3628,5000,2020-10-09,122,False,4.0,733.0,
2425,8000,2021-02-14,36,,,,254.0
1908,8000,2021-05-27,28,,,,202.0
4304,24300,2020-10-08,105,False,3.0,1887.0,
470,9500,2021-08-16,146,,,,47.0
371,5500,2021-08-28,116,,,,36.0
1387,8000,2020-11-16,106,,,,150.0
4613,33500,2020-02-02,120,False,6.0,1029.0,
6359,51000,2021-01-03,100,False,3.0,1970.0,
2800,6500,2020-10-18,10,,,,292.0
2662,8000,2021-06-03,139,,,,279.0
4314,18500,2021-04-15,105,False,4.0,1011.0,
2070,6500,2021-09-19,123,,,,218.0
55,5000,2020-05-08,22,,,,8.0
5787,33500,2020-01-29,10,False,4.0,73.0,
3113,5000,2021-12-20,78,,,,329.0
5322,15750,2020-02-12,32,False,5.0,72.0,
926,5000,2021-10-08,54,,,,98.0
582,6500,2021-04-28,99,,,,58.0
1199,5500,2020-12-22,81,,,,133.0
6163,20400,2020-09-04,129,False,2.0,3025.0,
4892,57200,2021-08-03,47,False,5.0,7599.0,
1191,4000,2021-12-27,110,,,,131.0
2307,7500,2021-12-24,136,,,,238.0
2483,9500,2021-06-06,36,,,,259.0
888,8000,2021-08-07,54,,,,95.0
3016,6500,2021-10-09,44,,,,314.0
3686,12600,2021-02-25,97,False,3.0,960.0,
3708,47000,2021-03-26,97,False,6.0,358.0,
5409,51000,2020-08-03,84,False,3.0,1970.0,
5119,57200,2021-02-11,28,False,5.0,7599.0,
1000,8500,2021-07-30,143,,,,110.0
3122,8000,2021-09-01,78,,,,330.0
6059,60500,2020-01-24,113,True,2.0,529.0,
5116,14500,2020-03-06,28,False,5.0,538.0,
792,5000,2021-07-01,96,,,,83.0
2031,5000,2021-06-17,123,,,,215.0
1265,9500,2020-08-20,74,,,,138.0
303,9500,2020-11-04,97,,,,29.0
6126,43120,2021-01-13,140,True,1.0,21.0,
2343,6500,2021-04-30,19,,,,244.0
3393,5000,2021-09-26,95,,,,358.0
672,6500,2020-10-15,77,,,,69.0
2271,6500,2020-06-18,84,,,,236.0
4856,37500,2020-02-16,141,False,4.0,533.0,
1565,6500,2021-02-08,64,,,,169.0
2068,6500,2021-07-19,123,,,,218.0
1860,6500,2020-12-20,83,,,,199.0
2227,5000,2021-12-15,35,,,,232.0
501,9500,2021-12-28,146,,,,49.0
3630,25500,2020-03-08,122,False,4.0,3025.0,
5021,7200,2021-08-28,121,False,5.0,1871.0,
5017,43800,2020-08-05,121,False,5.0,75.0,
630,7000,2021-08-18,125,,,,64.0
2579,6500,2021-06-23,131,,,,273.0
1553,5500,2021-09-05,64,,,,168.0
4147,29750,2020-07-30,54,False,1.0,500.0,
1273,9500,2021-04-20,74,,,,138.0
2264,5000,2021-07-19,35,,,,235.0
4781,33550,2021-03-04,64,False,2.0,71.0,
837,5500,2021-11-23,40,,,,87.0
1977,7500,2021-05-21,85,,,,209.0
1057,8500,2021-10-06,105,,,,117.0
3980,46750,2021-05-21,77,False,5.0,500.0,
4444,50000,2021-08-05,11,False,3.0,529.0,
6188,24300,2021-04-20,130,False,3.0,1887.0,
2237,8500,2021-05-09,35,,,,233.0
1242,5500,2021-03-15,74,,,,136.0
4142,54000,2021-01-14,54,False,6.0,8173.0,
1695,4500,2021-05-06,47,,,,182.0
4274,31800,2020-04-06,79,False,3.0,673.0,
4831,20150,2020-11-27,150,False,6.0,1331.0,
6254,27600,2020-05-22,95,False,5.0,501.0,
3543,14400,2020-12-27,22,False,5.0,37.0,
3579,41200,2020-02-27,104,False,1.0,113.0,
787,5000,2021-02-01,96,,,,83.0
312,9500,2021-08-04,97,,,,29.0
5735,5600,2020-06-07,80,False,3.0,1871.0,
5082,22200,2021-01-05,82,False,3.0,1011.0,
1359,3500,2021-09-25,120,,,,146.0
3010,8500,2021-04-01,44,,,,313.0
5453,41500,2021-09-28,136,False,4.0,6801.0,
4371,62150,2021-08-22,23,False,2.0,327.0,
3589,39000,2021-06-06,115,False,6.0,116.0,
3787,9200,2021-07-28,107,False,6.0,12517.0,
619,6500,2021-03-19,125,,,,63.0
4333,50700,2021-08-06,148,False,5.0,116.0,
6007,38500,2020-11-01,98,False,2.0,1985.0,
1817,7500,2021-05-05,121,,,,195.0
1545,5500,2021-01-05,64,,,,168.0
847,8000,2021-02-03,40,,,,88.0
5423,46800,2021-11-27,136,False,5.0,343.0,
3793,39000,2021-07-03,107,False,6.0,116.0,
2667,8000,2021-11-03,139,,,,279.0
1145,3500,2021-12-28,23,,,,125.0
5271,10000,2020-08-29,88,False,3.0,427.0,
1043,4000,2021-10-18,79,,,,114.0
2941,4500,2021-01-01,144,,,,307.0
697,5000,2021-09-02,77,,,,72.0
1882,9500,2021-08-07,83,,,,200.0
3823,6000,2020-05-01,101,False,2.0,40.0,
2238,8500,2021-06-09,35,,,,233.0
1718,3000,2020-12-08,128,,,,184.0
5564,44000,2020-01-31,36,False,2.0,478.0,
104,5000,2021-10-09,145,,,,10.0
700,5000,2021-12-02,77,,,,72.0
5604,2970,2021-04-16,134,False,5.0,124.0,
5297,22400,2020-06-19,149,False,6.0,1942.0,
2296,3000,2021-05-09,136,,,,237.0
1212,5000,2021-04-02,11,,,,134.0
2041,8000,2020-09-11,123,,,,216.0
5115,19600,2020-07-10,83,False,3.0,1020.0,
1096,5000,2020-12-14,148,,,,121.0
2612,6500,2020-12-10,86,,,,276.0
548,5500,2021-12-21,99,,,,53.0
4452,12600,2021-06-20,11,False,3.0,960.0,
4004,50600,2020-06-21,89,True,6.0,7342.0,
6347,12600,2020-01-25,100,False,3.0,960.0,
1252,6500,2021-02-04,74,,,,137.0
458,9500,2020-08-16,146,,,,47.0
2918,8000,2021-12-24,69,,,,305.0
2090,8500,2021-12-17,118,,,,220.0
1263,9500,2020-06-20,74,,,,138.0
205,5500,2020-10-21,122,,,,20.0
2321,7000,2021-11-01,136,,,,240.0
4916,66000,2020-05-13,47,False,1.0,478.0,
5148,22400,2020-02-11,28,False,6.0,1942.0,
4133,57000,2021-05-23,54,False,4.0,11156.0,
1910,8000,2021-07-27,28,,,,202.0
2366,5000,2021-04-08,91,,,,247.0
3935,41200,2020-04-14,99,False,5.0,113.0,
4120,33550,2020-09-27,54,False,2.0,71.0,
1289,6500,2021-02-05,117,,,,139.0
2304,7500,2021-09-24,136,,,,238.0
4246,49800,2020-01-01,143,False,6.0,7344.0,
1527,3000,2020-12-19,64,,,,167.0
17,5000,2021-05-28,102,,,,3.0
3997,66000,2020-09-22,77,False,3.0,545.0,
4840,22400,2021-03-15,141,False,6.0,1942.0,
4736,47000,2020-06-20,124,False,6.0,358.0,
4248,15500,2021-06-12,143,False,6.0,974.0,
5688,18000,2020-02-12,12,False,6.0,11198.0,
4924,22400,2020-06-01,47,False,6.0,1942.0,
1839,4000,2021-04-02,82,,,,197.0
21,5000,2021-09-28,102,,,,3.0
3194,5000,2021-06-16,129,,,,338.0
1024,5000,2021-10-23,79,,,,113.0
853,8000,2021-08-03,40,,,,88.0
2340,6500,2021-12-01,19,,,,242.0
1299,6500,2021-12-05,117,,,,139.0
2907,6500,2021-09-08,45,,,,304.0
4668,20900,2021-10-07,142,False,3.0,247.0,
16,5000,2021-04-28,102,,,,3.0
3249,5000,2021-04-14,129,,,,346.0
2574,9500,2021-08-11,131,,,,272.0
5837,33550,2020-10-06,45,False,2.0,71.0,
5982,22500,2020-02-07,98,False,4.0,11198.0,
2783,3000,2021-10-28,80,,,,289.0
2289,6500,2021-12-18,84,,,,236.0
4838,18500,2021-02-21,150,False,6.0,1026.0,
2491,4500,2021-11-09,134,,,,261.0
6348,36450,2021-01-19,100,False,3.0,233.0,
2490,5000,2021-12-15,36,,,,260.0
3188,5000,2020-12-16,129,,,,338.0
1083,5500,2021-05-09,148,,,,120.0
1260,6500,2021-10-04,74,,,,137.0
3092,6500,2021-12-24,113,,,,325.0
5535,10500,2020-07-25,38,False,4.0,960.0,
6312,50700,2021-04-16,76,False,5.0,116.0,
1329,8500,2021-06-07,126,,,,142.0
3542,63700,2021-05-06,22,False,5.0,21.0,
3752,5250,2021-05-18,108,False,1.0,40.0,
6244,17150,2021-08-26,95,False,5.0,1266.0,
1349,3500,2020-11-25,120,,,,146.0
5444,12650,2020-11-11,136,False,1.0,12517.0,
3859,48950,2020-12-23,146,False,2.0,979.0,
3080,6500,2020-12-24,113,,,,325.0
400,4000,2021-12-10,107,,,,39.0
5695,57200,2021-07-18,139,False,1.0,343.0,
5002,3300,2021-03-01,87,False,6.0,7346.0,
1573,6500,2021-10-08,64,,,,169.0
5789,51000,2020-07-12,10,False,3.0,1970.0,
4218,18000,2021-11-17,93,False,6.0,11198.0,
1853,6500,2021-06-05,83,,,,198.0
5057,32450,2020-05-11,82,True,5.0,59.0,
2532,4000,2020-11-26,134,,,,266.0
1660,3000,2021-01-08,47,,,,179.0
2272,6500,2020-07-18,84,,,,236.0
5479,37950,2020-10-23,19,False,2.0,501.0,
1886,9500,2021-12-07,83,,,,200.0
1074,5500,2020-08-09,148,,,,120.0
982,5000,2021-08-28,143,,,,108.0
5187,20150,2021-10-29,85,False,6.0,1331.0,
4132,21000,2021-07-21,54,False,4.0,1164.0,
2851,5000,2021-04-02,30,,,,298.0
1561,6500,2020-10-08,64,,,,169.0
2901,4500,2021-06-25,45,,,,303.0
585,6500,2021-07-28,99,,,,58.0
1361,3500,2021-11-25,120,,,,146.0
1771,5500,2021-11-01,111,,,,188.0
2250,9500,2021-08-11,35,,,,234.0
1362,3500,2021-12-25,120,,,,146.0
2530,7500,2021-11-10,134,,,,265.0
2052,8000,2021-08-11,123,,,,216.0
3221,7500,2021-09-05,129,,,,342.0
4977,50700,2020-07-27,111,False,3.0,2993.0,
1569,6500,2021-06-08,64,,,,169.0
6350,55000,2020-12-21,100,True,3.0,529.0,
5952,28050,2020-01-11,44,False,3.0,559.0,
57,5000,2020-07-08,22,,,,8.0
1281,9500,2021-12-20,74,,,,138.0
26,7000,2021-09-24,102,,,,4.0
5291,47000,2021-05-30,149,False,6.0,358.0,
652,4000,2021-04-24,125,,,,67.0
2637,7000,2021-05-15,12,,,,277.0
1224,3000,2020-08-16,11,,,,135.0
3745,51000,2021-06-20,108,False,4.0,1970.0,
669,5000,2021-06-28,125,,,,68.0
5089,25550,2020-08-18,82,False,3.0,75.0,
509,5500,2021-01-23,146,,,,50.0
2555,9500,2021-08-28,134,,,,268.0
2694,5000,2020-11-13,139,,,,282.0
3336,7000,2021-06-08,130,,,,353.0
5748,9200,2020-08-24,80,False,5.0,730.0,
3917,48500,2020-03-11,127,False,1.0,132.0,
2063,6500,2021-02-19,123,,,,218.0
2537,9500,2021-05-07,134,,,,267.0
1114,9500,2021-01-08,23,,,,124.0
5415,14500,2021-06-20,136,False,5.0,538.0,
2825,5000,2021-08-25,10,,,,293.0
6104,20900,2020-01-14,140,False,2.0,247.0,
3854,46500,2020-03-03,146,False,4.0,7351.0,
1227,3000,2020-11-16,11,,,,135.0
1540,5500,2020-08-05,64,,,,168.0
5590,49800,2021-07-18,36,False,6.0,7344.0,
5906,30150,2021-09-28,69,False,1.0,73.0,
5610,75075,2020-12-05,134,True,5.0,11133.0,
220,3500,2020-06-11,9,,,,21.0
4092,46800,2020-11-07,137,False,2.0,343.0,
3621,46000,2021-09-03,122,False,6.0,7342.0,
3893,6000,2020-08-25,127,False,2.0,40.0,
3480,6500,2021-11-14,102,,,,370.0
6296,34500,2021-08-05,94,False,1.0,1262.0,
5621,15500,2021-05-28,134,False,3.0,1331.0,
420,5500,2021-06-10,107,,,,41.0
3856,41500,2020-12-22,146,False,4.0,6801.0,
2526,7500,2021-07-10,134,,,,265.0
5040,52800,2020-08-25,121,False,2.0,7599.0,
3931,17050,2020-09-21,99,False,2.0,1331.0,
3106,5000,2021-05-20,78,,,,329.0
4330,39000,2021-10-09,41,False,6.0,116.0,
11,4000,2021-11-21,102,,,,2.0
890,8000,2021-10-07,54,,,,95.0
2002,3000,2021-10-06,123,,,,213.0
2406,5500,2020-12-22,38,,,,252.0
4404,14400,2021-04-18,110,False,3.0,37.0,
126,8000,2021-12-15,104,,,,11.0
5885,18000,2020-10-16,45,False,6.0,11198.0,
3379,3500,2021-11-16,135,,,,356.0
116,8000,2021-02-15,104,,,,11.0
561,5000,2021-05-25,99,,,,54.0
3095,5000,2021-02-16,78,,,,326.0
3253,5000,2021-08-14,129,,,,346.0
2035,5000,2021-10-17,123,,,,215.0
3747,37500,2021-11-10,108,False,4.0,7331.0,
3395,5000,2021-11-26,95,,,,358.0
5559,17050,2021-02-19,36,False,2.0,1331.0,
4368,47000,2020-07-07,23,False,6.0,358.0,
4843,54000,2020-04-13,141,False,6.0,8173.0,
879,7500,2021-08-17,40,,,,91.0
5693,15500,2021-06-22,12,False,6.0,974.0,
4696,10000,2020-05-08,27,False,3.0,427.0,
5013,24300,2021-10-12,121,False,5.0,1887.0,
5198,10000,2021-03-13,85,False,2.0,732.0,
6161,49800,2021-07-14,129,False,6.0,7344.0,
1391,8000,2021-03-16,106,,,,150.0
3599,18500,2020-06-15,115,False,6.0,1026.0,
974,5000,2020-12-30,143,,,,108.0
1773,3500,2021-09-27,111,,,,189.0
4198,32000,2020-05-17,93,False,4.0,1942.0,
4048,22500,2020-10-03,96,False,4.0,11198.0,
716,6500,2020-10-17,89,,,,74.0
762,5500,2020-05-24,96,,,,82.0
5260,38500,2021-01-04,88,False,2.0,1985.0,
2126,5000,2021-12-15,118,,,,223.0
84,5000,2021-07-28,145,,,,9.0
5183,22400,2020-07-11,85,False,6.0,1942.0,
2940,4500,2020-12-01,144,,,,307.0
